,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
2107,0.2546,3701.6,4506.5,9.2676,27.093,42.183,2704.2,74.919,120.46,0.34602,80.59,49.514,2633.4,25.435,50.017,3102.1,23.169,65.917,230.69,341.01,94.299,77.786,32.103,8.9018,26.876,6.708,18.761,1.6128,32.974,13.682,24.086,1.2764,18.763,2.2391,4.8927,2.2898,0.0058009,0.82485,0.10311,54.027,43.813,63.875,53.641,25.046,61.86,22.138,41.057,36.671,46.574,47.644,41.867,17.487
2108,0.25448,3723.9,4522.5,9.2831,26.771,42.38,2700.5,75.619,120.4,0.32133,80.357,50.353,2629.7,25.686,51.282,3100.5,22.652,65.953,230.89,340.96,94.467,77.29,32.498,8.9067,26.53,6.834,19.09,1.6971,32.899,13.852,23.875,1.2144,18.894,2.2097,4.8069,2.2611,0.0058009,0.82485,0.10311,54.027,43.813,63.769,53.928,24.934,60.598,21.67,39.286,39.139,49.5,47.552,41.367,18.744
2109,0.25423,3709.9,4500.7,9.2966,26.734,42.37,2698.1,73.777,120.4,0.32599,80.29,48.677,2627.5,25.479,49.927,3097.7,23.844,65.936,229.06,340.78,94.383,77.549,32.498,8.9067,26.53,6.834,19.09,1.6971,32.899,13.852,23.875,1.2144,18.894,2.2097,4.8069,2.2611,0.0058009,0.82485,0.10311,54.027,43.813,64.009,54.189,24.958,61.641,21.676,38.717,34.205,46.365,47.642,41.699,15.903
2110,0.21447,3661.0,4459.8,9.1365,27.138,42.407,2695.2,75.396,120.39,0.344,80.177,49.675,2623.7,24.308,50.378,3094.4,23.343,65.889,229.8,340.32,94.631,76.854,32.118,8.873,26.265,6.8875,19.305,1.653,33.019,13.853,23.578,1.2263,18.983,2.2708,4.9031,2.3217,0.0058009,0.82485,0.10311,54.027,43.813,63.851,53.847,21.114,62.842,21.783,40.989,37.144,47.408,47.505,40.828,17.154
2111,0.2157,3700.8,4492.1,9.3865,27.231,42.604,2692.4,74.702,120.41,0.34494,80.071,49.078,2621.3,23.26,46.991,3090.9,23.383,65.837,228.58,339.95,94.59,77.266,32.118,8.873,26.265,6.8875,19.305,1.653,33.019,13.853,23.578,1.2263,18.983,2.2708,4.9031,2.3217,0.014833,0.84666,0.097743,52.993,43.079,63.165,53.461,20.993,62.583,21.884,40.874,35.387,39.57,47.337,41.509,17.051
2112,0.24978,3669.5,4443.4,9.3558,27.035,42.131,2693.3,75.852,120.39,0.34393,80.178,50.664,2621.0,24.949,48.031,3091.2,23.032,65.786,230.42,340.1,94.663,77.292,32.065,8.8917,26.013,6.8546,18.643,1.657,33.25,13.805,23.743,1.1158,18.955,2.234,4.9058,2.2225,0.014833,0.84666,0.097743,52.993,43.079,63.256,53.442,24.633,60.839,21.707,41.061,40.055,41.977,47.016,41.146,17.887
2113,0.24943,3693.1,4459.4,9.3766,26.805,41.789,2693.7,75.493,120.38,0.34141,80.27,50.961,2622.9,23.961,47.477,3090.8,22.7,65.788,231.14,340.54,94.665,77.134,32.065,8.8917,26.013,6.8546,18.643,1.657,33.25,13.805,23.743,1.1158,18.955,2.234,4.9058,2.2225,0.014833,0.84666,0.097743,52.993,43.079,62.849,53.251,24.667,61.624,21.916,41.368,40.928,40.694,46.793,40.778,18.682
2114,0.25599,3688.6,4537.0,9.3542,27.127,42.603,2693.8,75.514,120.38,0.33626,80.309,47.795,2621.6,26.08,49.171,3093.3,23.122,65.778,229.17,339.9,94.645,77.316,31.806,8.8921,26.436,6.8742,18.985,1.6287,33.113,13.819,23.288,1.4086,19.102,2.2834,4.8526,2.2381,0.014833,0.84666,0.097743,52.993,43.079,63.225,53.917,25.229,61.835,21.612,40.721,31.611,44.615,46.81,40.293,17.675
2115,0.2564,3698.5,4495.6,9.3353,26.885,42.283,2694.7,74.92,120.43,0.34019,80.38,50.279,2622.7,26.412,49.075,3093.3,23.356,65.785,226.24,339.63,94.612,77.683,31.806,8.8921,26.436,6.8742,18.985,1.6287,33.113,13.819,23.288,1.4086,19.102,2.2834,4.8526,2.2381,0.014833,0.84666,0.097743,52.993,43.079,63.054,54.412,25.189,59.932,21.647,40.242,38.921,44.394,46.911,41.471,17.092
2116,0.28362,3678.5,4477.9,9.4778,27.01,42.203,2698.1,75.548,120.41,0.33986,80.647,49.44,2627.0,24.974,50.038,3096.7,22.149,65.845,228.51,339.91,94.574,78.122,32.055,8.955,26.326,6.9724,18.496,1.6537,32.743,14.018,23.717,1.3428,18.717,2.2816,4.9136,2.2619,0.0065596,0.82618,0.10581,53.836,42.57,63.245,53.777,27.951,58.541,21.905,40.639,36.453,46.621,47.106,41.722,19.907
2117,0.28398,3683.3,4472.9,9.4002,26.472,42.385,2698.5,75.401,120.42,0.34047,80.696,50.626,2627.4,26.759,51.432,3097.7,23.192,65.927,225.4,339.74,94.463,77.558,32.055,8.955,26.326,6.9724,18.496,1.6537,32.743,14.018,23.717,1.3428,18.717,2.2816,4.9136,2.2619,0.0065596,0.82618,0.10581,53.836,42.57,63.161,53.836,27.915,63.142,21.55,40.565,39.941,49.849,47.46,41.31,17.443
2118,0.2633,3649.8,4508.5,9.3417,26.978,42.144,2696.1,74.797,120.38,0.36316,80.462,50.983,2624.9,27.353,49.99,3095.0,23.362,65.947,228.31,339.61,94.636,77.203,32.212,8.996,26.284,7.0104,18.828,1.6346,33.07,13.901,23.726,1.4598,18.727,2.2738,4.9633,2.2875,0.0065596,0.82618,0.10581,53.836,42.57,62.837,54.618,25.739,60.518,21.703,43.272,40.992,46.512,47.276,40.372,17.066
2119,0.26321,3636.9,4578.2,9.3882,26.86,42.29,2695.0,74.594,120.41,0.36501,80.263,51.464,2622.6,26.122,49.119,3093.4,22.693,65.912,229.34,339.94,94.593,77.213,32.212,8.996,26.284,7.0104,18.828,1.6346,33.07,13.901,23.726,1.4598,18.727,2.2738,4.9633,2.2875,0.0065596,0.82618,0.10581,53.836,42.57,63.06,53.783,25.748,60.337,21.588,43.046,42.409,44.495,47.266,41.189,18.673
2120,0.24796,3639.1,4491.2,9.3997,26.978,42.153,2694.1,74.475,120.38,0.34687,80.241,49.896,2623.0,25.733,49.119,3091.8,22.614,65.86,231.91,340.34,94.8,77.458,32.577,8.8228,26.369,6.9249,18.955,1.6567,32.656,13.726,23.726,1.2238,18.804,2.2949,4.9304,2.3768,0.0065596,0.82618,0.10581,53.836,42.57,62.585,54.028,24.376,61.296,22.028,42.337,37.794,44.494,47.121,41.187,18.853
2121,0.24596,3658.1,4480.5,9.3357,26.718,41.937,2695.0,75.294,120.4,0.34663,80.256,49.258,2623.2,24.601,49.242,3093.4,22.779,65.797,228.3,340.43,94.67,77.373,32.577,8.8228,26.369,6.9249,18.955,1.6567,32.656,13.726,23.726,1.2238,18.804,2.2949,4.9304,2.3768,0.016663,0.83397,0.10351,54.52,43.694,62.257,54.156,24.572,62.489,21.501,42.367,35.916,44.78,47.005,40.849,18.475
2122,0.21012,3607.8,4511.1,9.3565,26.869,42.339,2697.4,75.704,120.4,0.33224,80.407,49.586,2625.6,25.238,50.968,3094.1,22.866,65.793,229.15,340.82,94.775,77.684,31.871,8.9394,26.458,6.7627,18.655,1.6584,32.766,13.792,23.803,1.4019,18.909,2.1959,4.9182,2.3053,0.016663,0.83397,0.10351,54.52,43.694,63.793,53.458,20.721,62.071,21.922,39.403,36.883,48.774,46.788,40.323,18.24
2123,0.20972,3661.5,4475.1,9.2916,27.082,42.119,2697.7,74.773,120.4,0.32851,80.538,49.209,2626.5,25.643,51.047,3096.2,22.719,65.825,226.01,339.89,94.639,77.41,31.871,8.9394,26.458,6.7627,18.655,1.6584,32.766,13.792,23.803,1.4019,18.909,2.1959,4.9182,2.3053,0.016663,0.83397,0.10351,54.52,43.694,62.869,53.888,20.761,60.207,21.77,39.857,35.771,48.957,46.922,41.459,18.592
2124,0.2786,3672.9,4532.8,9.4284,26.796,42.678,2698.2,74.393,120.42,0.336,80.4,50.16,2626.7,24.266,49.635,3097.5,22.082,65.818,226.82,339.86,94.537,77.138,31.996,8.8602,25.929,6.8641,18.996,1.6675,33.252,13.755,23.656,1.1689,18.717,2.2444,4.9361,2.3101,0.016663,0.83397,0.10351,54.52,43.694,64.131,53.929,27.348,62.565,21.804,40.64,38.571,45.688,46.705,41.311,20.122
2125,0.27794,3726.2,4517.1,9.2404,26.492,41.886,2698.0,75.076,120.42,0.33935,80.254,49.766,2626.3,24.365,50.379,3097.1,22.89,65.767,225.56,340.04,94.465,77.279,31.996,8.8602,25.929,6.8641,18.996,1.6675,33.252,13.755,23.656,1.1689,18.717,2.2444,4.9361,2.3101,0.016663,0.83397,0.10351,54.52,43.694,63.214,54.117,27.413,64.084,21.354,40.231,37.411,47.412,46.675,41.414,18.21
2126,0.26816,3667.4,4465.7,9.2763,27.036,42.195,2698.1,75.374,120.39,0.33421,80.374,50.143,2626.0,26.14,50.182,3098.0,23.453,65.742,224.12,340.04,94.568,77.424,31.965,8.8122,26.367,6.7971,19.135,1.5967,32.82,13.866,23.635,1.1746,19.031,2.3104,4.9149,2.3324,0.02974,0.83982,0.086903,54.155,44.053,63.401,53.889,26.527,60.994,21.795,39.791,38.521,46.955,46.855,41.274,16.857
2127,0.27115,3670.0,4483.2,9.3144,27.029,42.389,2697.3,75.288,120.4,0.3309,80.326,49.312,2626.0,24.617,51.491,3097.0,22.399,65.747,225.3,340.23,94.507,77.39,31.965,8.8122,26.367,6.7971,19.135,1.5967,32.82,13.866,23.635,1.1746,19.031,2.3104,4.9149,2.3324,0.02974,0.83982,0.086903,54.155,44.053,63.356,53.68,26.233,63.063,21.846,40.196,36.076,49.984,46.687,40.834,19.361
2128,0.2729,3666.7,4462.7,9.1856,26.94,42.093,2697.5,74.846,120.42,0.34518,80.352,49.915,2626.6,24.287,50.466,3095.3,22.11,65.746,224.01,340.44,94.513,77.382,32.083,9.0153,26.798,6.9759,18.922,1.6085,33.122,13.97,23.653,1.2862,18.892,2.2802,4.8446,2.2372,0.02974,0.83982,0.086903,54.155,44.053,64.049,53.535,27.071,63.861,21.767,41.41,37.849,47.612,46.747,40.975,20.048
2129,0.27273,3693.1,4473.4,9.4476,26.715,42.126,2695.5,74.185,120.4,0.34707,80.176,50.328,2623.8,24.792,50.791,3094.7,23.04,65.688,224.29,340.53,94.526,76.943,32.083,9.0153,26.798,6.9759,18.922,1.6085,33.122,13.97,23.653,1.2862,18.892,2.2802,4.8446,2.2372,0.02974,0.83982,0.086903,54.155,44.053,63.595,53.408,27.088,60.355,21.535,41.178,39.066,48.364,46.664,42.098,17.886
2130,0.26383,3625.9,4468.0,9.3769,27.06,41.923,2694.3,74.561,120.4,0.35816,80.101,49.309,2623.3,26.775,50.108,3091.5,22.106,65.66,226.01,340.63,94.666,77.223,31.884,8.9678,26.0,6.9259,18.531,1.6169,32.982,13.809,23.932,1.1139,18.531,2.234,4.8944,2.2805,0.02974,0.83982,0.086903,54.155,44.053,63.178,53.952,26.044,60.995,21.929,42.732,36.067,46.785,46.457,40.342,20.099
2131,0.26416,3635.6,4483.0,9.3224,26.879,42.44,2698.6,75.134,120.39,0.35937,80.457,51.817,2627.2,25.106,49.228,3095.0,23.468,65.666,228.06,340.99,94.626,77.83,31.884,8.9678,26.0,6.9259,18.531,1.6169,32.982,13.809,23.932,1.1139,18.531,2.234,4.8944,2.2805,0.034336,0.84385,0.097639,54.293,43.269,63.012,53.772,26.011,60.554,22.228,42.586,43.447,44.747,46.371,41.369,16.806
2132,0.28536,3658.9,4525.1,9.4418,26.806,42.962,2700.4,75.411,120.41,0.34181,80.512,50.1,2629.0,25.143,50.601,3098.7,22.903,65.741,226.73,340.87,94.498,77.375,32.118,8.9857,26.422,6.9001,18.249,1.6249,33.216,13.674,23.187,1.34,18.859,2.2761,4.8742,2.3734,0.034336,0.84385,0.097639,54.293,43.269,62.985,54.236,28.138,61.65,21.997,40.516,38.394,47.925,46.496,41.916,18.162
2133,0.28575,3667.4,4544.1,9.3962,26.644,42.409,2700.9,74.743,120.39,0.34504,80.44,51.205,2630.1,24.181,51.066,3099.3,23.186,65.756,225.89,341.02,94.664,77.543,32.118,8.9857,26.422,6.9001,18.249,1.6249,33.216,13.674,23.187,1.34,18.859,2.2761,4.8742,2.3734,0.034336,0.84385,0.097639,54.293,43.269,62.839,54.008,28.1,62.01,21.692,40.122,41.645,49.001,46.577,41.148,17.476
2134,0.2653,3667.0,4565.4,9.3801,26.952,42.207,2703.7,75.738,120.43,0.32338,80.603,49.415,2632.3,25.393,50.961,3102.0,22.165,65.801,228.46,341.09,94.54,77.693,32.558,8.9954,26.157,6.9633,18.812,1.5827,32.991,13.674,23.709,1.3477,18.507,2.2426,4.8553,2.2601,0.034336,0.84385,0.097639,54.293,43.269,63.042,54.511,26.037,61.91,21.958,39.036,36.379,48.759,46.351,41.855,19.865
2135,0.26392,3654.8,4554.9,9.4457,27.059,42.372,2702.7,75.014,120.38,0.32408,80.407,51.718,2631.3,25.559,49.764,3101.0,22.387,65.814,227.01,341.29,94.477,77.137,32.558,8.9954,26.157,6.9633,18.812,1.5827,32.991,13.674,23.709,1.3477,18.507,2.2426,4.8553,2.2601,0.034336,0.84385,0.097639,54.293,43.269,63.253,54.637,26.172,60.07,21.979,38.95,43.157,45.989,46.485,41.478,19.371
2136,0.2214,3661.3,4558.1,9.3622,27.213,42.17,2700.4,76.124,120.39,0.3216,80.271,49.284,2628.8,24.805,50.49,3098.2,22.689,65.777,225.37,341.27,94.641,76.905,32.421,8.9026,26.189,6.7975,18.733,1.7016,33.199,13.914,24.435,1.2014,18.872,2.3085,5.0134,2.1903,0.021314,0.86019,0.098939,54.444,44.769,62.54,53.258,21.673,59.82,22.371,39.046,35.993,47.669,46.753,40.707,18.679
2137,0.22078,3636.5,4499.6,9.396,27.152,42.652,2697.2,74.877,120.4,0.32269,79.93,50.757,2625.1,26.874,50.807,3095.7,22.856,65.711,224.47,341.25,94.696,76.848,32.421,8.9026,26.189,6.7975,18.733,1.7016,33.199,13.914,24.435,1.2014,18.872,2.3085,5.0134,2.1903,0.021314,0.86019,0.098939,54.444,44.769,62.966,53.958,21.734,59.954,21.964,38.914,40.327,48.401,46.894,41.218,18.321
2138,0.2327,3671.5,4520.8,9.4618,26.85,42.286,2698.5,75.004,120.4,0.35185,80.123,50.34,2627.9,27.895,49.33,3094.1,22.224,65.63,227.49,341.04,94.759,77.49,32.408,8.8227,26.545,7.0344,18.559,1.6917,33.225,13.558,24.015,1.1905,19.156,2.2881,4.863,2.3249,0.021314,0.86019,0.098939,54.444,44.769,63.819,53.898,22.561,61.451,22.496,41.734,39.1,44.983,46.688,40.476,19.783
2139,0.2298,3691.9,4528.3,9.2819,26.642,42.177,2698.9,75.65,120.42,0.3518,80.299,48.673,2627.0,24.035,52.063,3095.6,22.989,65.662,226.18,340.8,94.496,77.456,32.408,8.8227,26.545,7.0344,18.559,1.6917,33.225,13.558,24.015,1.1905,19.156,2.2881,4.863,2.3249,0.021314,0.86019,0.098939,54.444,44.769,63.468,53.809,22.847,62.401,21.91,41.741,34.196,51.308,46.866,41.56,17.957
2140,0.23017,3663.6,4537.3,9.2959,27.217,42.087,2697.3,75.749,120.36,0.3115,80.171,51.35,2625.3,24.408,49.046,3094.9,22.077,65.686,228.83,340.46,94.702,77.048,32.269,8.8884,26.116,7.1611,18.852,1.593,33.138,13.758,23.47,1.3914,18.528,2.2289,4.8461,2.2236,0.021314,0.86019,0.098939,54.444,44.769,61.846,54.149,22.594,63.555,22.11,37.004,42.073,44.327,46.688,40.752,20.155
2141,0.23207,3676.6,4541.4,9.4315,26.693,42.156,2697.0,75.028,120.4,0.31028,80.105,50.072,2626.0,25.209,49.754,3093.9,22.616,65.669,226.94,341.23,94.67,77.268,32.269,8.8884,26.116,7.1611,18.852,1.593,33.138,13.758,23.47,1.3914,18.528,2.2289,4.8461,2.2236,-0.0016965,0.84839,0.093875,53.901,43.079,61.622,54.1,22.407,59.887,21.956,37.153,38.313,45.966,47.364,41.227,18.875
2142,0.24411,3582.1,4518.0,9.4394,27.023,42.384,2699.2,75.182,120.37,0.32886,80.219,49.484,2628.0,24.148,49.982,3095.7,23.565,65.688,232.97,341.06,94.795,77.491,31.911,8.8173,25.964,7.1078,18.719,1.6801,33.191,13.738,23.881,1.2464,18.866,2.2574,4.8499,2.3349,-0.0016965,0.84839,0.093875,53.901,43.079,61.932,53.675,23.549,61.572,22.385,39.993,36.581,46.492,47.081,40.06,16.607
2143,0.24233,3587.3,4519.6,9.2456,26.691,42.279,2701.8,74.424,120.41,0.33177,80.356,50.425,2629.6,25.423,48.521,3097.0,23.386,65.729,230.58,341.03,94.781,77.819,31.911,8.8173,25.964,7.1078,18.719,1.6801,33.191,13.738,23.881,1.2464,18.866,2.2574,4.8499,2.3349,-0.0016965,0.84839,0.093875,53.901,43.079,61.844,53.656,23.724,61.623,21.901,39.639,39.351,43.112,47.544,41.036,16.997
2144,0.27876,3648.9,4495.8,9.2961,26.815,42.246,2702.8,74.177,120.37,0.33148,80.337,49.584,2631.4,24.96,49.875,3101.7,23.419,65.779,230.02,341.11,94.899,77.363,31.928,8.9853,26.153,6.8204,18.419,1.6634,33.273,13.762,23.732,1.0401,19.113,2.2695,4.8152,2.3074,-0.0016965,0.84839,0.093875,53.901,43.079,61.014,54.265,27.151,63.593,21.917,39.012,36.876,46.244,47.842,39.796,16.945
2145,0.27649,3598.2,4539.5,9.4125,26.931,42.563,2706.9,75.021,120.43,0.33067,80.367,49.981,2635.8,25.46,51.672,3102.4,23.435,65.832,232.51,341.74,94.73,77.716,31.928,8.9853,26.153,6.8204,18.419,1.6634,33.273,13.762,23.732,1.0401,19.113,2.2695,4.8152,2.3074,-0.0016965,0.84839,0.093875,53.901,43.079,61.886,53.741,27.374,63.355,22.49,39.11,38.043,50.404,47.868,40.961,16.875
2146,0.27729,3692.2,4539.8,9.3046,27.091,42.391,2708.6,74.785,120.4,0.33444,80.386,49.955,2637.8,25.131,49.313,3107.4,22.726,65.881,230.63,341.69,94.646,77.443,32.625,8.8426,25.906,6.8842,18.945,1.6936,33.568,13.876,23.629,1.1534,18.127,2.3125,4.9073,2.2327,0.015754,0.85422,0.12079,54.803,43.358,62.711,54.509,27.521,61.941,22.247,39.2,37.966,44.944,48.012,41.554,18.562
2147,0.2784,3693.1,4488.3,9.3626,26.807,42.726,2706.6,75.2,120.41,0.33431,80.115,50.772,2635.4,25.685,49.244,3106.2,22.716,65.871,231.67,341.75,94.497,77.143,32.625,8.8426,25.906,6.8842,18.945,1.6936,33.568,13.876,23.629,1.1534,18.127,2.3125,4.9073,2.2327,0.015754,0.85422,0.12079,54.803,43.358,62.695,55.125,27.411,60.33,22.133,39.216,40.371,44.785,48.05,40.627,18.617
2148,0.21122,3690.1,4504.8,9.3451,26.694,42.192,2704.4,75.385,120.38,0.34718,79.981,49.757,2633.4,24.261,49.772,3101.5,22.971,65.822,231.12,342.47,94.606,77.095,31.944,8.8602,26.412,6.8096,18.937,1.6586,32.911,13.751,23.575,1.239,18.744,2.3022,4.8095,2.2848,0.015754,0.85422,0.12079,54.803,43.358,62.217,53.652,20.581,61.697,22.116,40.682,37.386,46.006,48.232,40.357,18.036
2149,0.21158,3642.4,4512.8,9.3031,26.855,42.448,2702.9,74.902,120.42,0.3463,79.926,50.271,2631.3,25.138,49.487,3099.4,23.298,65.753,235.39,341.94,94.517,77.29,31.944,8.8602,26.412,6.8096,18.937,1.6586,32.911,13.751,23.575,1.239,18.744,2.3022,4.8095,2.2848,0.015754,0.85422,0.12079,54.803,43.358,63.037,53.557,20.545,58.734,22.075,40.79,38.896,45.347,47.989,41.71,17.257
2150,0.27668,3695.1,4467.2,9.2269,26.96,42.707,2704.7,75.399,120.39,0.32878,80.067,52.801,2633.9,25.836,48.491,3101.0,21.907,65.744,232.26,342.17,94.674,77.122,32.239,8.9773,26.228,6.6403,19.241,1.6542,33.177,13.939,24.053,1.1248,18.277,2.2429,4.8639,2.281,0.015754,0.85422,0.12079,54.803,43.358,62.818,54.096,26.914,60.76,22.218,39.559,46.344,43.041,48.402,41.065,20.575
2151,0.27574,3667.1,4486.0,9.2209,27.081,42.689,2706.2,75.72,120.41,0.33067,80.203,50.435,2635.3,25.441,48.836,3103.1,22.139,65.79,233.67,341.77,94.43,77.628,32.239,8.9773,26.228,6.6403,19.241,1.6542,33.177,13.939,24.053,1.1248,18.277,2.2429,4.8639,2.281,0.0077044,0.83308,0.11882,53.921,44.147,63.299,53.871,27.007,62.182,22.412,39.328,39.381,43.841,48.586,41.285,19.979
2152,0.24586,3745.5,4484.4,9.4335,26.866,42.53,2707.3,74.87,120.42,0.35245,80.328,50.655,2636.6,25.423,49.961,3103.9,23.204,65.846,235.17,342.05,94.381,77.504,32.602,9.0066,26.055,6.9419,18.859,1.6507,33.226,13.769,23.897,1.4033,18.387,2.2682,4.8288,2.226,0.0077044,0.83308,0.11882,53.921,44.147,63.583,53.09,24.514,60.624,22.327,41.742,40.027,46.443,48.659,41.901,17.444
2153,0.24774,3757.6,4468.7,9.412,26.857,42.774,2704.5,74.766,120.41,0.35279,80.195,48.954,2633.1,26.093,50.573,3102.2,23.846,65.924,235.64,342.2,94.281,77.063,32.602,9.0066,26.055,6.9419,18.859,1.6507,33.226,13.769,23.897,1.4033,18.387,2.2682,4.8288,2.226,0.0077044,0.83308,0.11882,53.921,44.147,63.374,53.278,24.328,60.355,22.069,41.701,35.021,47.861,48.82,41.557,15.95
2154,0.21077,3646.9,4477.1,9.2905,27.034,42.437,2702.0,75.262,120.37,0.33319,80.086,50.851,2630.8,24.81,50.633,3097.5,23.042,65.95,235.27,342.46,94.578,76.814,32.383,8.8184,26.117,6.8707,18.764,1.6627,33.345,13.899,23.555,1.2494,18.443,2.2435,4.9387,2.3192,0.0077044,0.83308,0.11882,53.921,44.147,62.719,54.069,20.595,60.794,22.394,39.599,40.605,48.0,49.057,40.285,17.879
2155,0.20868,3654.1,4512.5,9.4277,27.355,42.105,2700.8,74.761,120.39,0.3312,80.062,50.13,2629.3,24.832,49.717,3095.9,23.066,65.925,235.75,342.25,94.61,77.038,32.383,8.8184,26.117,6.8707,18.764,1.6627,33.345,13.899,23.555,1.2494,18.443,2.2435,4.9387,2.3192,0.0077044,0.83308,0.11882,53.921,44.147,62.596,53.645,20.8,59.755,22.639,39.843,38.482,45.88,49.219,41.716,17.823
2156,0.22847,3684.4,4504.9,9.2534,27.219,42.385,2700.9,74.622,120.37,0.34919,80.143,48.618,2630.3,24.869,49.339,3097.2,22.288,65.95,235.5,342.23,94.725,77.427,31.865,8.9575,25.606,7.0194,18.551,1.6516,33.418,13.797,23.992,1.2244,18.329,2.2943,4.8701,2.3632,0.018169,0.81727,0.082493,54.587,43.691,62.675,53.963,22.403,62.773,22.548,41.14,34.033,45.004,48.92,40.147,19.638
2157,0.22841,3624.1,4468.1,9.3698,26.711,42.179,2702.7,74.761,120.42,0.35003,80.265,49.252,2632.5,26.486,49.957,3099.2,23.34,65.958,235.88,342.24,94.522,77.473,31.865,8.9575,25.606,7.0194,18.551,1.6516,33.418,13.797,23.992,1.2244,18.329,2.2943,4.8701,2.3632,0.018169,0.81727,0.082493,54.587,43.691,63.715,54.403,22.409,60.963,22.542,41.037,35.899,46.435,48.856,42.118,17.126
2158,0.27971,3640.0,4521.6,9.4668,26.662,42.651,2705.5,75.35,120.37,0.33462,80.358,50.028,2634.4,25.374,50.939,3101.1,22.566,66.02,234.4,341.94,94.677,77.165,32.309,8.9576,26.347,7.0254,18.51,1.6681,33.307,13.903,23.888,1.2424,18.399,2.2815,4.8756,2.3202,0.018169,0.81727,0.082493,54.587,43.691,62.076,54.307,27.342,62.444,22.381,40.21,38.182,48.708,48.958,40.425,18.974
2159,0.27822,3627.5,4537.4,9.3147,26.931,42.665,2706.2,74.783,120.43,0.33588,80.147,50.239,2635.0,24.617,48.895,3101.7,22.501,65.988,236.94,342.31,94.649,77.258,32.309,8.9576,26.347,7.0254,18.51,1.6681,33.307,13.903,23.888,1.2424,18.399,2.2815,4.8756,2.3202,0.018169,0.81727,0.082493,54.587,43.691,62.291,54.117,27.49,60.314,22.34,40.056,38.804,43.977,48.705,41.802,19.132
2160,0.23658,3631.1,4534.9,9.3328,26.989,42.169,2705.1,75.53,120.38,0.34761,79.969,52.271,2633.8,24.792,49.227,3100.8,22.805,65.937,237.42,342.57,94.767,77.324,32.404,8.8497,26.787,6.9302,19.348,1.6343,32.931,13.859,24.012,1.3309,18.786,2.2277,4.8857,2.3592,0.018169,0.81727,0.082493,54.587,43.691,62.044,54.289,23.346,61.209,22.572,41.508,44.782,44.744,48.638,40.677,18.422
2161,0.2378,3624.1,4560.6,9.2884,26.97,42.387,2707.2,75.504,120.4,0.3492,80.022,47.537,2635.7,25.619,50.202,3103.0,22.916,65.882,235.51,342.71,94.749,77.327,32.404,8.8497,26.787,6.9302,19.348,1.6343,32.931,13.859,24.012,1.3309,18.786,2.2277,4.8857,2.3592,-0.0101,0.84579,0.097295,53.024,44.502,62.164,53.98,23.226,61.859,22.459,41.314,30.853,47.002,48.363,41.531,18.162
2162,0.22772,3635.3,4484.3,9.3887,26.648,42.517,2708.4,74.774,120.4,0.3462,80.076,48.844,2636.8,25.299,49.681,3103.4,23.171,65.867,232.86,342.7,94.746,77.357,32.0,8.9523,26.081,6.8641,18.709,1.6735,32.895,13.682,24.233,1.2118,18.793,2.2585,4.7599,2.3425,-0.0101,0.84579,0.097295,53.024,44.502,62.717,52.811,22.062,62.465,22.445,40.593,34.698,45.796,48.393,41.031,17.549
2163,0.22966,3610.3,4389.7,9.3683,27.142,42.283,2709.0,75.522,120.39,0.34114,80.166,49.421,2637.9,25.409,48.725,3103.7,22.439,65.816,234.03,342.64,94.68,77.791,32.0,8.9523,26.081,6.8641,18.709,1.6735,32.895,13.682,24.233,1.2118,18.793,2.2585,4.7599,2.3425,-0.0101,0.84579,0.097295,53.024,44.502,63.146,53.943,21.87,62.175,23.165,41.21,36.395,43.584,48.083,41.134,19.249
2164,0.26646,3667.3,4492.7,9.4003,26.539,42.434,2710.9,75.291,120.42,0.32365,80.199,49.205,2640.7,24.326,49.756,3106.3,23.583,65.853,231.99,343.12,94.502,77.384,32.249,8.85,26.831,7.0456,18.494,1.6383,33.169,13.957,23.705,1.1663,18.642,2.2561,4.8071,2.2517,-0.0101,0.84579,0.097295,53.024,44.502,62.732,54.238,25.915,62.851,22.615,38.529,35.761,45.97,48.057,40.934,16.551
2165,0.26768,3686.1,4482.3,9.2876,27.271,42.378,2709.9,74.526,120.42,0.32103,79.931,50.122,2638.0,25.521,50.492,3106.4,23.069,65.831,231.02,342.89,94.647,77.035,32.249,8.85,26.831,7.0456,18.494,1.6383,33.169,13.957,23.705,1.1663,18.642,2.2561,4.8071,2.2517,-0.0101,0.84579,0.097295,53.024,44.502,62.409,54.362,25.796,61.219,22.575,38.848,38.459,47.672,47.939,41.478,17.802
