,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
1907,0.20083,3664.9,4515.0,9.5902,26.672,42.42,2699.1,74.836,120.39,0.34893,79.971,51.038,2627.7,25.114,49.989,3095.2,23.066,65.929,232.88,342.53,94.773,77.193,32.607,8.7584,26.432,6.9934,18.694,1.6371,33.042,13.889,23.989,1.2354,18.741,2.2986,4.792,2.3857,0.02178,0.82935,0.10263,54.646,43.544,62.64,53.534,19.913,59.568,22.278,41.901,41.155,46.509,48.141,40.922,17.804
1908,0.20521,3619.7,4504.4,9.4151,27.038,42.187,2700.0,75.001,120.37,0.35183,80.049,49.747,2629.3,26.194,49.762,3095.6,23.233,65.864,234.1,342.13,94.676,77.65,32.342,8.7354,26.138,7.0549,18.491,1.6945,32.819,13.922,23.698,1.2871,18.025,2.2897,4.8576,2.3455,0.02178,0.82935,0.10263,54.646,43.544,62.943,53.937,20.169,63.043,22.591,41.669,37.356,45.983,47.873,40.535,17.388
1909,0.20733,3655.5,4485.3,9.4995,26.603,42.038,2703.6,74.604,120.41,0.35235,80.299,51.689,2632.0,25.975,50.327,3099.2,23.189,65.864,231.77,342.15,94.747,77.551,32.342,8.7354,26.138,7.0549,18.491,1.6945,32.819,13.922,23.698,1.2871,18.025,2.2897,4.8576,2.3455,0.02178,0.82935,0.10263,54.646,43.544,62.327,54.166,19.961,61.794,22.059,41.605,43.071,47.291,47.921,40.791,17.475
1910,0.22814,3625.5,4511.9,9.4033,27.007,42.275,2704.8,74.34,120.41,0.35616,80.235,50.104,2633.1,25.008,50.086,3101.2,22.59,65.886,232.18,342.01,94.709,77.315,32.053,8.9667,26.922,6.9521,19.001,1.6686,32.648,13.742,23.32,1.4452,18.097,2.2294,4.7477,2.2712,0.0061584,0.82747,0.11146,54.1,44.903,62.17,54.375,22.358,60.253,22.277,42.152,38.405,46.732,47.919,41.153,18.91
1911,0.229,3638.8,4540.2,9.4258,26.854,42.35,2707.4,74.476,120.39,0.35933,80.27,50.085,2636.0,23.834,50.605,3102.6,22.312,65.846,231.25,341.98,94.789,77.873,32.053,8.9667,26.922,6.9521,19.001,1.6686,32.648,13.742,23.32,1.4452,18.097,2.2294,4.7477,2.2712,0.0061584,0.82747,0.11146,54.1,44.903,61.941,54.037,22.273,62.531,22.462,41.765,38.35,47.935,47.927,40.748,19.53
1912,0.25527,3634.6,4476.6,9.3407,27.013,42.198,2709.7,74.96,120.41,0.33843,80.291,48.778,2638.2,24.498,48.076,3106.1,24.296,65.889,231.79,341.99,94.586,77.398,32.236,8.8683,26.434,6.8476,18.766,1.6512,33.09,13.903,23.953,1.2639,18.586,2.2432,4.8581,2.2707,0.0061584,0.82747,0.11146,54.1,44.903,62.801,53.551,25.164,62.86,22.278,39.507,34.505,42.082,47.803,41.578,14.835
1913,0.25674,3640.5,4455.6,9.4829,26.766,42.234,2709.6,75.052,120.4,0.33592,80.124,49.989,2638.2,25.076,50.693,3106.7,23.13,65.838,232.21,342.4,94.662,77.613,32.236,8.8683,26.434,6.8476,18.766,1.6512,33.09,13.903,23.953,1.2639,18.586,2.2432,4.8581,2.2707,0.0061584,0.82747,0.11146,54.1,44.903,62.699,53.802,25.019,63.924,22.308,39.814,38.067,48.137,47.693,40.738,17.593
1914,0.23784,3665.6,4477.4,9.3243,26.864,42.519,2710.1,74.461,120.4,0.35189,80.112,49.385,2638.9,24.41,51.353,3106.5,23.39,65.819,231.59,342.6,94.526,77.183,31.812,8.8094,26.687,6.8264,18.731,1.7021,32.727,13.688,24.403,1.3504,18.784,2.2555,4.8465,2.4086,0.0061584,0.82747,0.11146,54.1,44.903,63.167,54.101,23.5,63.034,22.392,42.16,36.289,49.665,47.677,40.82,17.008
1915,0.23632,3664.2,4499.1,9.4217,26.693,42.916,2709.7,75.154,120.42,0.35728,79.952,49.295,2638.3,25.687,51.291,3106.4,23.643,65.756,232.16,343.04,94.648,77.457,31.812,8.8094,26.687,6.8264,18.731,1.7021,32.727,13.688,24.403,1.3504,18.784,2.2555,4.8465,2.4086,0.026998,0.84179,0.10067,53.793,43.402,63.191,53.841,23.649,61.34,22.246,41.502,36.026,49.521,47.496,40.518,16.396
1916,0.28087,3680.8,4485.9,9.5406,27.018,42.549,2713.4,74.41,120.4,0.32911,80.138,48.51,2643.5,23.626,50.525,3109.2,22.899,65.717,232.57,343.02,94.432,77.631,31.929,8.9308,26.455,6.8615,18.527,1.6925,32.875,13.931,24.145,1.2362,18.251,2.283,4.9443,2.221,0.026998,0.84179,0.10067,53.793,43.402,63.133,54.089,27.662,62.166,22.805,39.148,33.714,47.748,47.364,40.943,18.143
1917,0.28145,3677.6,4470.7,9.625,26.811,42.089,2713.7,74.624,120.42,0.33223,80.057,50.37,2642.1,24.972,49.806,3110.7,22.406,65.732,228.89,343.17,94.538,77.211,31.929,8.9308,26.455,6.8615,18.527,1.6925,32.875,13.931,24.145,1.2362,18.251,2.283,4.9443,2.221,0.026998,0.84179,0.10067,53.793,43.402,63.188,54.271,27.605,60.2,22.706,38.767,39.188,46.085,47.595,41.93,19.339
1918,0.27071,3660.4,4514.9,9.3851,26.486,42.504,2715.1,74.746,120.42,0.35619,79.996,50.71,2645.3,27.699,49.758,3109.7,22.512,65.696,230.6,343.54,94.391,77.486,32.397,8.9228,26.064,6.8945,19.153,1.6425,32.648,13.701,23.811,1.1459,18.846,2.2814,4.789,2.2237,0.026998,0.84179,0.10067,53.793,43.402,63.213,54.269,27.092,60.766,22.888,42.317,40.19,45.975,47.35,41.424,19.074
1919,0.27134,3669.3,4550.3,9.4523,27.169,42.381,2716.6,75.738,120.41,0.35847,80.111,49.728,2646.3,23.457,47.833,3110.4,22.496,65.673,228.22,343.65,94.455,77.344,32.397,8.9228,26.064,6.8945,19.153,1.6425,32.648,13.701,23.811,1.1459,18.846,2.2814,4.789,2.2237,0.026998,0.84179,0.10067,53.793,43.402,63.06,53.845,27.031,63.122,23.116,42.038,37.301,41.519,47.467,41.011,19.103
1920,0.22809,3649.3,4477.8,9.4449,26.998,42.62,2714.5,75.691,120.41,0.33096,79.875,50.012,2643.7,23.725,50.774,3108.4,22.398,65.671,230.5,344.11,94.472,76.991,32.623,8.9763,26.631,6.976,18.544,1.6521,33.021,13.716,24.395,1.1528,18.467,2.2394,4.8357,2.2839,0.015787,0.81729,0.088436,52.962,43.633,63.118,53.167,22.434,61.505,23.079,39.245,38.136,48.325,47.537,41.523,19.383
1921,0.22824,3641.2,4463.6,9.4838,27.194,42.54,2713.1,75.159,120.37,0.33216,79.663,50.92,2642.9,23.738,50.143,3106.8,23.213,65.592,230.83,344.53,94.574,77.011,32.623,8.9763,26.631,6.976,18.544,1.6521,33.021,13.716,24.395,1.1528,18.467,2.2394,4.8357,2.2839,0.015787,0.81729,0.088436,52.962,43.633,63.257,53.337,22.419,59.889,23.073,39.099,40.807,46.865,47.577,40.861,17.459
1922,0.20549,3612.2,4533.7,9.4127,27.214,42.229,2713.5,75.665,120.41,0.32962,79.705,49.99,2643.8,24.383,50.719,3107.7,23.586,65.573,231.76,344.65,94.702,77.333,32.194,8.8631,26.647,6.6189,18.353,1.6774,32.963,13.667,24.39,1.1163,18.04,2.2051,4.8226,2.2618,0.015787,0.81729,0.088436,52.962,43.633,62.991,53.979,19.699,61.613,23.183,39.643,38.07,48.199,47.565,42.026,16.561
1923,0.20295,3667.2,4526.4,9.4467,26.917,42.482,2715.1,75.71,120.36,0.33054,79.783,49.602,2644.9,25.53,48.857,3108.9,22.735,65.546,232.21,344.35,94.622,77.298,32.194,8.8631,26.647,6.6189,18.353,1.6774,32.963,13.667,24.39,1.1163,18.04,2.2051,4.8226,2.2618,0.015787,0.81729,0.088436,52.962,43.633,62.044,54.066,19.949,61.028,23.299,39.532,36.928,43.89,47.596,40.155,18.585
1924,0.24216,3729.8,4538.5,9.5004,26.653,42.75,2716.2,74.832,120.45,0.32919,79.604,49.97,2645.5,26.09,49.173,3111.5,23.338,65.533,231.33,344.3,94.589,77.049,32.139,8.6956,27.019,6.9659,18.211,1.6463,33.548,13.535,24.067,1.39,18.5,2.2796,4.7206,2.3518,0.015787,0.81729,0.088436,52.962,43.633,64.179,54.444,23.797,60.848,22.608,38.178,38.011,44.621,47.746,42.179,17.19
1925,0.24205,3715.1,4574.1,9.4285,26.904,42.492,2717.8,74.79,120.41,0.32642,79.707,49.274,2647.7,25.526,50.844,3112.2,23.301,65.51,232.93,344.46,94.332,77.331,32.139,8.6956,27.019,6.9659,18.211,1.6463,33.548,13.535,24.067,1.39,18.5,2.2796,4.7206,2.3518,0.0092366,0.81236,0.10845,53.558,43.154,64.432,54.018,23.808,61.461,23.018,38.516,35.962,48.487,47.038,41.601,17.26
1926,0.24939,3647.4,4550.8,9.3809,27.181,42.177,2722.3,75.66,120.43,0.30741,80.113,48.984,2651.9,25.236,50.831,3114.8,22.805,65.54,228.84,344.6,94.332,77.784,32.26,8.7559,26.864,6.9982,18.058,1.6375,32.79,13.866,24.278,1.3181,18.198,2.237,4.7349,2.277,0.0092366,0.81236,0.10845,53.558,43.154,62.638,54.73,24.168,61.723,23.319,36.972,35.111,48.458,47.193,42.355,18.374
1927,0.24865,3658.1,4474.3,9.3373,26.82,42.462,2723.1,75.874,120.39,0.30867,80.121,49.65,2652.1,25.143,50.508,3117.3,22.63,65.639,228.66,344.21,94.413,77.208,32.26,8.7559,26.864,6.9982,18.058,1.6375,32.79,13.866,24.278,1.3181,18.198,2.237,4.7349,2.277,0.0092366,0.81236,0.10845,53.558,43.154,62.454,55.646,24.241,61.741,22.98,36.818,37.069,47.71,46.995,41.372,18.815
1928,0.23433,3610.8,4575.4,9.367,26.707,42.601,2720.7,75.887,120.39,0.34842,79.922,49.847,2650.9,24.961,49.663,3115.2,22.468,65.635,228.04,344.19,94.576,77.535,32.372,8.7827,26.581,6.9114,18.403,1.6665,33.316,13.695,24.63,1.2028,18.38,2.2673,4.7592,2.1953,0.0092366,0.81236,0.10845,53.558,43.154,62.891,54.919,23.321,63.424,23.066,40.651,37.649,45.754,46.839,41.566,19.174
1929,0.23744,3659.5,4551.4,9.4641,26.9,42.57,2719.8,75.954,120.39,0.34686,79.765,50.111,2648.9,24.087,50.723,3114.2,23.308,65.588,225.7,344.21,94.6,77.237,32.372,8.7827,26.581,6.9114,18.403,1.6665,33.316,13.695,24.63,1.2028,18.38,2.2673,4.7592,2.1953,0.0092366,0.81236,0.10845,53.558,43.154,62.052,55.207,23.015,61.844,22.844,40.841,38.427,48.208,46.839,41.63,17.211
1930,0.22245,3635.7,4531.1,9.4002,27.131,42.325,2719.8,74.286,120.41,0.32726,79.684,51.888,2649.0,23.499,50.982,3114.0,21.618,65.509,227.11,344.28,94.68,77.3,32.399,8.7147,26.959,6.8223,18.297,1.6682,33.203,13.714,24.032,1.2039,18.039,2.2304,4.8267,2.3901,0.021023,0.81275,0.093852,53.427,44.964,63.154,54.695,22.097,62.072,23.302,38.601,43.656,48.807,46.346,41.607,21.224
1931,0.22634,3681.1,4545.9,9.4255,26.982,42.329,2718.9,75.438,120.38,0.32884,79.626,50.72,2648.5,25.04,49.553,3113.8,22.787,65.447,225.76,344.18,94.434,77.254,32.399,8.7147,26.959,6.8223,18.297,1.6682,33.203,13.714,24.032,1.2039,18.039,2.2304,4.8267,2.3901,0.021023,0.81275,0.093852,53.427,44.964,62.373,54.517,21.714,61.272,23.151,38.408,40.218,45.499,46.194,41.161,18.467
1932,0.21818,3697.8,4563.2,9.3584,26.731,42.525,2720.6,75.213,120.42,0.32681,79.771,49.629,2650.3,24.653,49.195,3113.4,22.274,65.401,225.34,344.44,94.76,77.251,32.318,8.8244,26.86,6.827,18.02,1.6421,32.997,13.841,23.909,1.0705,18.452,2.2493,4.7601,2.3303,0.021023,0.81275,0.093852,53.427,44.964,62.882,54.643,21.613,60.806,23.162,38.993,37.007,44.672,45.96,41.458,19.684
1933,0.21828,3704.8,4547.7,9.4679,26.865,42.356,2718.2,74.437,120.4,0.32987,79.657,50.995,2647.5,24.373,49.951,3113.3,23.08,65.356,224.78,344.23,94.316,76.959,32.318,8.8244,26.86,6.827,18.02,1.6421,32.997,13.841,23.909,1.0705,18.452,2.2493,4.7601,2.3303,0.021023,0.81275,0.093852,53.427,44.964,62.76,54.828,21.604,61.784,23.255,38.62,41.028,46.42,45.739,41.243,17.805
1934,0.22539,3663.6,4584.0,9.4416,26.748,42.771,2717.7,74.767,120.39,0.34362,79.711,48.626,2646.3,25.412,50.242,3113.6,22.641,65.312,225.5,343.59,94.732,77.332,32.265,8.9589,26.294,6.7795,18.212,1.6277,32.853,13.753,24.998,1.1946,18.448,2.2222,4.7478,2.2456,0.021023,0.81275,0.093852,53.427,44.964,63.483,55.176,22.092,61.229,22.522,40.264,34.057,47.093,45.405,41.396,18.826
1935,0.22498,3664.9,4619.2,9.3806,26.852,42.27,2718.2,75.731,120.42,0.34302,79.828,51.507,2647.6,24.804,48.947,3113.0,21.874,65.298,222.54,342.91,94.287,77.251,32.265,8.9589,26.294,6.7795,18.212,1.6277,32.853,13.753,24.998,1.1946,18.448,2.2222,4.7478,2.2456,0.010911,0.82285,0.099573,52.976,44.385,63.46,54.756,22.131,61.342,22.832,40.336,42.536,44.096,45.371,42.152,20.65
1936,0.22811,3693.1,4562.3,9.3458,27.139,42.571,2718.3,75.56,120.41,0.33213,79.932,49.846,2647.7,25.287,49.804,3113.8,23.088,65.311,224.9,343.18,94.651,77.387,32.26,8.8537,26.725,6.7619,18.32,1.6667,33.122,13.761,24.356,1.2457,18.393,2.2249,4.7562,2.305,0.010911,0.82285,0.099573,52.976,44.385,63.466,55.077,22.624,64.169,22.819,39.266,37.647,46.081,44.877,41.041,17.752
1937,0.22915,3709.6,4583.5,9.1223,26.482,42.194,2716.4,75.1,120.42,0.33209,79.967,51.897,2645.7,24.222,52.308,3112.5,22.595,65.331,221.95,342.72,94.34,77.327,32.26,8.8537,26.725,6.7619,18.32,1.6667,33.122,13.761,24.356,1.2457,18.393,2.2249,4.7562,2.305,0.010911,0.82285,0.099573,52.976,44.385,63.182,54.823,22.521,60.664,22.566,39.271,43.681,51.876,44.855,41.428,18.918
1938,0.22652,3709.6,4531.8,9.1833,27.072,41.652,2714.1,75.423,120.39,0.33513,79.787,49.774,2643.0,24.554,50.417,3111.1,23.222,65.309,219.99,342.73,94.588,76.879,32.151,8.7331,26.422,6.8905,18.661,1.6747,33.073,13.722,24.857,1.266,18.484,2.2447,4.7573,2.2674,0.010911,0.82285,0.099573,52.976,44.385,63.44,55.261,22.716,62.32,22.698,39.009,37.434,47.499,44.748,41.543,17.47
1939,0.22809,3694.8,4537.5,9.3676,27.187,42.599,2712.0,75.499,120.4,0.33182,79.804,49.982,2640.6,23.991,49.606,3109.1,23.545,65.259,220.21,342.22,94.45,77.284,32.151,8.7331,26.422,6.8905,18.661,1.6747,33.073,13.722,24.857,1.266,18.484,2.2447,4.7573,2.2674,0.010911,0.82285,0.099573,52.976,44.385,63.695,55.194,22.56,58.844,22.515,39.413,38.048,45.622,44.449,41.482,16.684
1940,0.23714,3694.9,4487.5,9.463,26.897,42.147,2711.1,75.883,120.37,0.32422,79.911,49.05,2640.1,25.43,48.242,3108.0,22.419,65.254,218.9,341.72,94.62,77.135,32.636,8.7536,26.49,6.9263,18.752,1.6411,32.938,13.597,24.789,1.2183,17.891,2.2561,4.7867,2.3444,0.0074858,0.83564,0.087526,53.554,43.698,62.62,55.004,23.722,61.121,22.687,39.186,35.304,42.466,44.511,40.792,19.371
1941,0.23911,3669.0,4600.4,9.301,26.758,42.638,2709.1,74.319,120.42,0.32554,79.843,50.752,2637.9,27.084,50.685,3106.6,21.856,65.238,219.05,341.45,94.586,76.904,32.636,8.7536,26.49,6.9263,18.752,1.6411,32.938,13.597,24.789,1.2183,17.891,2.2561,4.7867,2.3444,0.0074858,0.83564,0.087526,53.554,43.698,63.065,53.652,23.528,61.891,22.374,39.025,40.312,48.12,44.317,41.358,20.732
1942,0.18906,3674.5,4508.1,9.3565,26.943,42.062,2709.0,75.717,120.41,0.31145,79.984,47.972,2638.0,24.474,47.779,3103.9,23.288,65.218,219.28,341.37,94.632,77.324,31.881,8.6389,26.44,6.9861,18.775,1.6594,33.08,13.715,24.317,1.1337,18.577,2.2931,4.793,2.2253,0.0074858,0.83564,0.087526,53.554,43.698,62.63,54.545,18.795,61.23,22.792,37.169,32.131,41.395,44.117,41.049,17.302
1943,0.19027,3656.5,4526.3,9.2092,26.431,41.993,2707.3,74.796,120.37,0.31118,80.006,48.898,2635.9,27.318,50.553,3104.4,22.681,65.246,220.08,340.7,94.763,76.755,31.881,8.6389,26.44,6.9861,18.775,1.6594,33.08,13.715,24.317,1.1337,18.577,2.2931,4.793,2.2253,0.0074858,0.83564,0.087526,53.554,43.698,62.94,54.327,18.676,61.796,22.068,37.202,34.858,47.813,43.863,39.914,18.78
1944,0.26035,3657.0,4494.0,9.2974,26.786,42.336,2705.5,75.327,120.39,0.32497,79.853,50.822,2635.0,26.487,50.427,3102.2,22.351,65.207,219.62,340.77,94.758,77.243,32.54,8.8582,26.459,7.1948,18.968,1.6369,32.591,13.77,24.376,1.4476,18.398,2.2374,4.7657,2.439,0.0074858,0.83564,0.087526,53.554,43.698,62.337,54.66,25.993,58.249,22.208,38.425,40.52,47.523,43.725,40.63,19.552
1945,0.2622,3613.0,4540.1,9.3039,27.195,42.315,2704.2,75.131,120.37,0.32552,79.801,50.827,2633.0,24.228,50.468,3102.3,22.539,65.159,219.66,340.18,94.86,76.755,32.54,8.8582,26.459,7.1948,18.968,1.6369,32.591,13.77,24.376,1.4476,18.398,2.2374,4.7657,2.439,0.02224,0.81657,0.10111,53.837,44.144,63.094,54.108,25.811,60.172,22.197,38.357,40.535,47.616,43.86,39.425,19.159
1946,0.1989,3584.3,4493.0,9.17,26.598,42.032,2704.5,76.458,120.4,0.32642,79.802,50.563,2633.1,27.054,50.461,3099.7,23.546,65.114,219.16,340.53,94.866,77.337,31.832,8.9621,26.41,6.9389,18.8,1.6428,32.686,13.829,23.92,1.378,18.13,2.2128,4.8182,2.2782,0.02224,0.81657,0.10111,53.837,44.144,61.562,54.182,19.456,62.155,22.36,39.609,39.756,47.6,43.867,40.318,16.743
1947,0.20067,3571.1,4509.5,9.2868,26.846,42.161,2704.9,75.88,120.36,0.32709,80.01,50.377,2633.8,25.539,50.071,3101.2,22.377,65.119,219.78,339.99,95.1,77.355,31.832,8.9621,26.41,6.9389,18.8,1.6428,32.686,13.829,23.92,1.378,18.13,2.2128,4.8182,2.2782,0.02224,0.81657,0.10111,53.837,44.144,61.789,53.984,19.282,58.93,22.0,39.527,39.209,46.699,43.771,39.916,19.517
1948,0.26815,3639.9,4539.6,9.3106,26.975,42.04,2708.0,75.283,120.41,0.33652,80.149,50.902,2636.6,26.816,49.752,3104.9,23.483,65.18,219.25,339.6,94.846,77.174,31.967,8.7967,26.416,6.7202,18.721,1.667,32.278,13.729,24.122,1.3459,18.802,2.2388,4.8519,2.1685,0.02224,0.81657,0.10111,53.837,44.144,62.674,54.018,26.116,61.404,22.038,39.914,40.756,45.96,43.776,40.393,16.893
1949,0.26605,3652.5,4540.2,9.3597,27.136,42.334,2707.6,74.775,120.4,0.33641,80.093,48.708,2636.7,24.451,49.909,3105.9,23.089,65.201,216.97,339.66,94.827,77.458,31.967,8.7967,26.416,6.7202,18.721,1.667,32.278,13.729,24.122,1.3459,18.802,2.2388,4.8519,2.1685,0.02224,0.81657,0.10111,53.837,44.144,62.459,54.012,26.323,61.286,22.196,39.928,34.297,46.323,43.937,40.424,17.808
1950,0.25519,3681.3,4507.3,9.229,27.268,42.394,2709.2,74.806,120.41,0.31978,80.253,50.674,2638.4,25.674,48.088,3107.6,21.789,65.223,215.61,339.65,94.562,77.382,31.526,8.8128,26.743,6.6614,18.775,1.5972,32.56,13.88,24.862,1.3395,18.936,2.3012,4.8209,2.21,0.033522,0.87034,0.10593,53.921,43.986,63.93,54.602,25.423,59.592,22.19,39.204,40.084,42.11,43.508,41.124,20.89
1951,0.2567,3681.7,4521.9,9.3094,26.803,42.316,2705.7,75.084,120.42,0.32518,80.097,50.742,2634.3,24.997,50.412,3106.9,22.756,65.227,212.36,339.31,94.653,77.227,31.526,8.8128,26.743,6.6614,18.775,1.5972,32.56,13.88,24.862,1.3395,18.936,2.3012,4.8209,2.21,0.033522,0.87034,0.10593,53.921,43.986,63.924,54.427,25.276,61.348,21.433,38.545,40.285,47.488,43.534,41.38,18.61
1952,0.30541,3716.8,4546.1,9.3929,26.865,42.36,2705.7,74.732,120.43,0.3401,80.159,49.088,2634.1,24.954,49.215,3106.4,22.602,65.162,212.54,339.17,94.407,77.417,32.37,8.8521,26.414,6.8788,18.797,1.6386,32.702,13.521,23.904,1.3322,18.769,2.2385,4.8443,2.3105,0.033522,0.87034,0.10593,53.921,43.986,64.015,54.01,29.77,59.947,21.519,40.746,35.415,44.717,43.258,41.585,18.968
1953,0.30376,3696.2,4540.7,9.2902,27.341,42.291,2702.4,75.392,120.45,0.34105,80.075,50.086,2630.9,25.104,49.091,3105.7,23.058,65.137,211.66,338.4,94.486,77.09,32.37,8.8521,26.414,6.8788,18.797,1.6386,32.702,13.521,23.904,1.3322,18.769,2.2385,4.8443,2.3105,0.033522,0.87034,0.10593,53.921,43.986,64.369,54.075,29.932,58.725,21.515,40.631,38.354,44.431,43.078,42.112,17.915
1954,0.22528,3675.5,4521.5,9.2338,26.959,42.222,2701.1,75.308,120.4,0.29916,80.043,50.925,2629.8,25.633,52.334,3099.4,23.486,65.107,213.04,339.32,94.55,77.09,31.59,8.8391,26.512,6.8071,19.242,1.6606,32.718,13.85,23.642,1.3623,18.901,2.2661,4.8187,2.3051,0.033522,0.87034,0.10593,53.921,43.986,62.925,54.248,22.083,60.327,21.832,35.964,40.823,51.936,42.697,41.218,16.91
1955,0.22482,3672.2,4561.2,9.2749,26.958,42.113,2700.3,76.395,120.38,0.29705,80.185,49.894,2628.8,25.314,49.795,3099.3,22.974,65.121,215.84,338.93,94.76,77.089,31.59,8.8391,26.512,6.8071,19.242,1.6606,32.718,13.85,23.642,1.3623,18.901,2.2661,4.8187,2.3051,0.0067915,0.85942,0.097952,53.516,44.305,62.981,53.772,22.128,63.134,21.515,36.222,37.788,46.059,43.578,40.717,18.115
1956,0.30459,3692.0,4453.8,9.2834,26.677,42.343,2698.2,75.461,120.4,0.33421,80.109,49.288,2626.3,26.049,51.269,3098.4,23.072,65.172,214.13,338.14,94.541,77.124,31.879,8.9353,26.296,6.9291,18.654,1.6476,32.624,13.901,24.407,1.2136,18.564,2.2472,4.7895,2.2824,0.0067915,0.85942,0.097952,53.516,44.305,63.307,53.926,29.558,60.658,21.444,40.287,36.006,49.47,44.075,41.58,17.891
1957,0.30157,3667.7,4501.1,9.3113,27.0,42.539,2698.5,75.225,120.41,0.33753,80.231,48.972,2626.3,23.546,49.651,3097.5,23.176,65.204,217.72,338.3,94.643,77.341,31.879,8.9353,26.296,6.9291,18.654,1.6476,32.624,13.901,24.407,1.2136,18.564,2.2472,4.7895,2.2824,0.0067915,0.85942,0.097952,53.516,44.305,63.726,53.36,29.856,60.027,21.708,39.882,35.076,45.727,44.095,41.225,17.63
1958,0.28129,3662.9,4555.1,9.2589,26.561,42.695,2695.6,75.775,120.39,0.34278,80.18,49.864,2623.1,24.068,51.251,3096.9,22.558,65.26,216.59,338.27,94.682,76.936,31.712,8.9908,26.151,6.9336,19.124,1.6696,32.599,13.856,24.182,1.3367,18.62,2.2763,4.8091,2.2217,0.0067915,0.85942,0.097952,53.516,44.305,62.75,54.126,27.268,60.219,21.006,40.673,37.7,49.43,44.536,40.264,19.131
1959,0.27876,3649.5,4533.4,9.241,26.997,42.358,2694.9,74.716,120.38,0.34302,80.077,49.941,2621.7,27.211,48.729,3096.0,23.516,65.278,218.02,337.81,94.786,77.115,31.712,8.9908,26.151,6.9336,19.124,1.6696,32.599,13.856,24.182,1.3367,18.62,2.2763,4.8091,2.2217,0.0067915,0.85942,0.097952,53.516,44.305,62.981,54.386,27.516,60.206,21.13,40.644,37.926,43.593,44.748,40.487,16.854
1960,0.30114,3656.0,4510.8,9.257,26.974,42.537,2696.1,74.718,120.39,0.33771,80.348,50.134,2625.0,24.023,51.399,3096.8,23.485,65.315,220.53,338.08,94.696,77.755,32.442,8.9808,26.387,6.9347,19.018,1.676,32.758,13.651,24.384,1.3378,18.471,2.2832,4.8139,2.4151,0.026311,0.86341,0.10379,53.411,43.339,62.784,53.485,29.31,59.656,21.419,40.165,38.493,49.773,44.634,40.745,16.876
1961,0.30107,3649.1,4503.1,9.3061,26.857,42.007,2698.1,75.115,120.4,0.33401,80.546,50.71,2626.1,25.569,49.446,3097.6,22.345,65.408,219.63,337.68,94.685,77.309,32.442,8.9808,26.387,6.9347,19.018,1.676,32.758,13.651,24.384,1.3378,18.471,2.2832,4.8139,2.4151,0.026311,0.86341,0.10379,53.411,43.339,62.902,53.577,29.317,58.31,21.221,40.617,40.19,45.253,44.946,41.153,19.591
1962,0.22866,3636.6,4493.6,9.3331,26.662,42.233,2694.4,75.696,120.4,0.31351,80.328,50.68,2622.1,24.983,50.457,3095.2,23.286,65.479,219.41,338.17,94.745,77.183,31.945,9.0448,25.996,7.0921,19.203,1.673,32.25,13.726,24.015,1.3725,19.132,2.2369,4.8221,2.2817,0.026311,0.86341,0.10379,53.411,43.339,63.058,53.901,22.767,58.641,21.286,37.544,40.102,47.592,45.197,40.717,17.363
1963,0.23102,3660.5,4485.4,9.2702,27.082,42.5,2692.8,75.962,120.39,0.31145,80.297,49.997,2621.0,25.397,49.894,3094.3,23.255,65.506,218.92,337.71,94.84,76.924,31.945,9.0448,25.996,7.0921,19.203,1.673,32.25,13.726,24.015,1.3725,19.132,2.2369,4.8221,2.2817,0.026311,0.86341,0.10379,53.411,43.339,62.646,53.999,22.535,60.051,21.255,37.796,38.091,46.288,45.471,40.842,17.462
1964,0.27993,3632.3,4469.4,9.1976,27.212,42.389,2691.1,74.376,120.38,0.31947,80.106,50.975,2618.6,23.869,51.568,3092.3,23.539,65.481,221.27,337.51,94.837,76.889,31.807,8.9023,26.116,6.9664,19.343,1.6481,32.875,13.808,23.57,1.189,19.33,2.2974,4.8318,2.307,0.026311,0.86341,0.10379,53.411,43.339,61.627,53.679,27.166,60.563,21.155,38.613,40.97,50.163,45.495,39.849,16.814
1965,0.27858,3611.2,4475.4,9.3078,27.039,41.951,2693.7,74.961,120.4,0.32135,80.232,51.289,2621.4,25.428,51.057,3093.2,22.671,65.488,223.45,337.98,95.02,77.27,31.807,8.9023,26.116,6.9664,19.343,1.6481,32.875,13.808,23.57,1.189,19.33,2.2974,4.8318,2.307,0.0261,0.86037,0.097481,53.355,44.619,61.99,53.607,27.299,60.871,21.498,38.383,41.892,48.98,45.682,40.103,18.854
