,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,correctLabels
1603,0.25329,3665.2,4519.9,9.2948,26.983,42.206,2702.1,75.85,120.39,0.33964,80.009,50.469,2631.1,25.442,47.653,3099.5,22.913,65.491,229.68,340.88,94.546,77.101,32.016,8.863,26.238,6.8361,18.813,1.6496,32.813,13.78,23.842,1.1752,19.074,2.2256,4.8268,2.2638,0.013713,0.84739,0.1153,53.286,44.677,63.863,54.228,25.074,60.532,22.092,40.488,39.48,41.103,46.962,40.835,18.286,1
1604,0.27649,3684.8,4496.8,9.4107,26.861,42.531,2702.2,74.572,120.39,0.32495,80.006,49.386,2630.0,28.411,51.188,3101.0,22.925,65.555,229.83,340.49,94.513,77.206,32.279,8.7787,26.632,6.81,18.809,1.6585,33.363,13.766,23.432,1.1744,18.619,2.26,4.7628,2.3053,0.013713,0.84739,0.1153,53.286,44.677,63.14,54.169,26.768,60.071,21.535,39.269,36.293,49.283,47.226,40.216,18.253,1
1605,0.27621,3709.7,4534.7,9.1277,26.983,42.701,2704.7,75.2,120.42,0.32589,80.205,50.634,2633.6,26.18,51.128,3101.4,23.151,65.594,230.48,340.58,94.514,77.487,32.279,8.7787,26.632,6.81,18.809,1.6585,33.363,13.766,23.432,1.1744,18.619,2.26,4.7628,2.3053,0.020175,0.85718,0.11368,52.809,43.542,62.711,53.715,26.796,61.236,22.0,39.154,39.964,49.144,47.185,41.489,17.686,1
1606,0.25131,3681.3,4556.8,9.2416,26.914,42.323,2704.1,75.359,120.4,0.3257,80.269,48.601,2633.1,25.156,49.844,3102.5,22.595,65.703,229.11,340.97,94.537,77.239,32.167,8.9389,26.561,7.0137,18.859,1.6782,32.459,13.771,23.572,1.1555,19.247,2.2784,4.8166,2.2861,0.020175,0.85718,0.11368,52.809,43.542,63.485,53.455,24.333,62.545,22.003,38.726,33.983,46.174,47.465,41.496,19.006,1
1607,0.2497,3665.9,4536.1,9.2928,27.198,42.225,2703.0,74.837,120.4,0.32729,80.228,50.474,2631.5,25.424,51.238,3100.5,23.351,65.755,230.81,340.57,94.449,77.243,32.167,8.9389,26.561,7.0137,18.859,1.6782,32.459,13.771,23.572,1.1555,19.247,2.2784,4.8166,2.2861,0.020175,0.85718,0.11368,52.809,43.542,63.75,53.703,24.491,60.605,22.161,38.532,39.495,49.398,47.47,41.216,17.211,1
1608,0.26144,3654.2,4507.8,9.3507,26.72,42.648,2701.8,75.324,120.36,0.32588,80.241,50.955,2630.5,25.21,52.077,3100.4,22.656,65.772,232.77,340.52,94.61,77.534,31.87,9.0141,26.194,6.6834,18.716,1.6583,32.91,13.994,24.067,1.2229,18.642,2.2885,4.8391,2.2862,0.020175,0.85718,0.11368,52.809,43.542,62.136,53.908,25.396,62.326,22.004,38.746,40.911,51.342,47.452,40.671,18.831,1
1609,0.25946,3640.0,4487.2,9.2364,26.888,42.24,2703.0,74.988,120.39,0.328,80.257,50.871,2630.6,23.431,51.952,3100.7,22.421,65.825,229.3,340.54,94.674,76.921,31.87,9.0141,26.194,6.6834,18.716,1.6583,32.91,13.994,24.067,1.2229,18.642,2.2885,4.8391,2.2862,0.020175,0.85718,0.11368,52.809,43.542,62.38,54.154,25.591,62.28,22.247,38.488,40.664,51.051,47.915,41.232,19.419,1
1610,0.2892,3695.8,4550.2,9.279,26.763,41.988,2701.1,75.192,120.39,0.35091,79.983,51.082,2629.3,25.378,49.942,3100.3,22.593,65.793,233.31,340.82,94.588,77.128,31.719,8.764,26.238,6.9152,18.994,1.7085,32.782,13.648,24.229,1.3837,18.596,2.2745,4.8515,2.3017,0.021781,0.85211,0.08613,53.724,44.775,64.349,53.75,28.665,62.032,21.652,41.756,41.283,46.4,47.995,41.138,19.016,1
1611,0.29124,3691.1,4524.4,9.3327,26.585,42.708,2700.2,75.068,120.44,0.35282,79.895,50.369,2627.7,23.433,50.68,3099.3,23.513,65.765,232.53,340.75,94.495,77.089,31.719,8.764,26.238,6.9152,18.994,1.7085,32.782,13.648,24.229,1.3837,18.596,2.2745,4.8515,2.3017,0.021781,0.85211,0.08613,53.724,44.775,64.43,54.059,28.465,61.575,21.672,41.524,39.186,48.107,48.346,41.671,16.855,1
1612,0.30854,3647.6,4455.8,9.2272,27.154,42.208,2702.4,75.992,120.39,0.31264,80.153,49.92,2631.3,27.67,49.906,3101.0,22.908,65.784,234.97,340.51,94.559,77.418,32.316,9.2467,26.255,6.8965,19.099,1.6744,33.217,13.914,23.903,1.3875,18.588,2.3075,4.9516,2.2912,0.021781,0.85211,0.08613,53.724,44.775,63.224,54.182,30.424,60.321,22.061,37.163,37.863,46.316,48.41,40.912,18.261,1
1613,0.30911,3670.4,4471.4,9.3052,26.53,42.549,2704.2,74.803,120.43,0.31024,80.296,49.532,2633.3,24.715,47.853,3101.7,21.944,65.863,235.88,341.13,94.505,77.552,32.316,9.2467,26.255,6.8965,19.099,1.6744,33.217,13.914,23.903,1.3875,18.588,2.3075,4.9516,2.2912,0.021781,0.85211,0.08613,53.724,44.775,62.831,53.996,30.368,60.672,21.912,37.456,36.723,41.564,48.602,41.722,20.521,1
1614,0.25227,3650.3,4465.6,9.3797,27.196,42.539,2702.6,74.286,120.38,0.34427,80.247,50.245,2630.4,25.693,50.561,3099.8,22.793,65.923,234.6,341.0,94.519,77.192,32.118,8.7854,25.945,7.0647,18.885,1.6756,33.202,14.048,23.773,1.4128,18.429,2.2728,4.7965,2.1947,0.021781,0.85211,0.08613,53.724,44.775,63.319,53.762,24.962,61.112,22.165,40.369,38.822,47.832,48.987,40.97,18.527,1
1615,0.25328,3647.6,4448.7,9.2796,27.0,42.504,2701.3,74.623,120.41,0.33778,80.167,48.905,2630.1,26.332,50.483,3098.0,22.736,65.972,234.5,341.12,94.642,77.33,32.118,8.7854,25.945,7.0647,18.885,1.6756,33.202,14.048,23.773,1.4128,18.429,2.2728,4.7965,2.1947,0.030748,0.84352,0.091899,52.966,42.883,63.365,53.964,24.862,61.973,22.096,41.162,34.879,47.651,49.171,41.498,18.653,1
1616,0.27166,3634.7,4512.9,9.2693,26.438,42.524,2701.0,75.796,120.37,0.35835,80.256,51.38,2629.6,24.593,49.556,3097.8,23.024,66.015,233.95,341.62,94.685,77.194,31.852,8.9876,25.971,6.9459,19.01,1.6512,32.537,13.816,23.449,1.2418,18.62,2.2963,4.8532,2.3096,0.030748,0.84352,0.091899,52.966,42.883,62.019,53.685,26.765,62.558,21.872,42.481,42.162,45.506,49.446,40.171,17.962,1
1617,0.2728,3654.6,4502.8,9.2974,26.952,42.323,2700.2,75.552,120.38,0.35588,80.124,50.666,2627.4,24.221,50.399,3097.1,23.755,66.032,236.34,341.42,94.765,76.998,31.852,8.9876,25.971,6.9459,19.01,1.6512,32.537,13.816,23.449,1.2418,18.62,2.2963,4.8532,2.3096,0.030748,0.84352,0.091899,52.966,42.883,61.676,53.806,26.653,61.342,22.121,42.781,40.06,47.456,49.461,40.849,16.248,1
1618,0.29991,3632.9,4470.6,9.2374,26.668,42.273,2700.5,74.578,120.41,0.33236,79.955,48.781,2628.8,24.805,50.083,3097.0,23.552,65.996,238.01,341.75,94.727,77.256,31.953,8.8658,26.55,6.9694,18.34,1.6729,32.705,13.811,23.688,1.3957,18.597,2.2807,4.8578,2.2555,0.030748,0.84352,0.091899,52.966,42.883,62.975,53.856,29.453,62.617,21.969,39.597,34.511,46.725,49.541,40.633,16.73,1
1619,0.29919,3626.3,4464.5,9.3561,26.801,42.456,2702.5,75.329,120.43,0.33675,80.007,51.556,2632.2,26.278,49.95,3099.2,22.827,65.958,239.93,342.04,94.707,77.08,31.953,8.8658,26.55,6.9694,18.34,1.6729,32.705,13.811,23.688,1.3957,18.597,2.2807,4.8578,2.2555,0.030748,0.84352,0.091899,52.966,42.883,63.089,53.93,29.524,59.493,22.385,39.061,42.679,46.419,49.601,41.209,18.471,1
1620,0.29054,3624.6,4534.6,9.2511,26.958,42.164,2706.2,75.299,120.38,0.33352,80.272,49.117,2635.6,23.278,47.953,3102.5,22.555,66.004,239.51,341.96,94.593,77.936,32.432,8.9796,26.217,6.8979,18.806,1.619,33.246,13.893,23.717,1.2776,18.594,2.2296,4.8538,2.271,0.032546,0.84695,0.10793,53.99,43.11,62.84,54.75,29.033,63.126,22.408,39.295,35.5,41.796,49.669,40.359,19.035,1
1621,0.29402,3641.7,4557.1,9.3948,26.87,42.325,2707.2,75.085,120.46,0.33448,80.277,50.464,2636.1,26.581,49.563,3103.3,24.228,66.093,240.1,342.7,94.57,77.694,32.432,8.9796,26.217,6.8979,18.806,1.619,33.246,13.893,23.717,1.2776,18.594,2.2296,4.8538,2.271,0.032546,0.84695,0.10793,53.99,43.11,62.546,54.482,28.69,60.272,22.679,39.177,39.466,45.522,49.752,42.349,15.07,1
1622,0.24691,3665.3,4477.2,9.4568,26.994,42.611,2707.1,74.688,120.38,0.34369,80.359,50.476,2635.3,25.967,48.846,3104.1,23.446,66.158,238.24,342.58,94.602,77.458,32.264,8.9631,26.247,6.8875,18.676,1.6445,33.555,13.775,23.638,1.4254,18.707,2.2913,4.8079,2.2733,0.032546,0.84695,0.10793,53.99,43.11,62.719,54.331,24.207,63.081,22.352,40.291,39.502,43.862,50.052,40.697,16.917,1
1623,0.24634,3650.9,4524.9,9.2308,26.729,42.712,2705.8,74.719,120.42,0.34405,80.259,48.545,2634.7,26.158,49.741,3102.5,22.588,66.196,240.57,342.52,94.559,77.468,32.264,8.9631,26.247,6.8875,18.676,1.6445,33.555,13.775,23.638,1.4254,18.707,2.2913,4.8079,2.2733,0.032546,0.84695,0.10793,53.99,43.11,62.968,53.759,24.263,60.639,22.463,40.248,33.818,45.935,49.979,41.541,18.946,1
1624,0.26129,3649.1,4546.1,9.3101,27.09,42.547,2704.2,74.704,120.37,0.32678,80.176,50.807,2633.0,26.773,49.444,3101.3,23.304,66.195,241.82,342.3,94.569,77.073,32.584,8.9475,26.085,6.7352,18.895,1.6539,33.08,13.603,23.449,1.1712,18.573,2.2812,4.9024,2.325,0.032546,0.84695,0.10793,53.99,43.11,63.08,53.829,25.658,60.851,22.387,39.207,40.474,45.248,49.999,40.61,17.273,1
1625,0.2618,3626.5,4553.8,9.3673,26.958,42.426,2703.4,74.492,120.43,0.32904,80.048,49.072,2631.2,25.671,49.652,3099.7,24.201,66.193,240.53,341.93,94.639,77.096,32.584,8.9475,26.085,6.7352,18.895,1.6539,33.08,13.603,23.449,1.1712,18.573,2.2812,4.9024,2.325,0.026283,0.85846,0.10349,53.666,43.855,63.468,53.737,25.608,61.523,22.279,38.931,35.37,45.73,50.356,42.198,15.152,1
1626,0.22857,3721.0,4503.1,9.2875,27.314,42.424,2704.6,75.325,120.4,0.30873,80.217,48.342,2633.9,24.889,51.083,3100.3,23.01,66.163,242.15,342.69,94.483,77.397,32.235,9.0135,26.273,6.9395,18.802,1.6382,33.325,13.741,23.909,1.141,18.645,2.2777,4.7988,2.3641,0.026283,0.85846,0.10349,53.666,43.855,63.245,53.804,22.318,61.228,22.935,36.609,33.219,49.041,50.393,41.118,17.945,1
1627,0.22884,3726.7,4496.1,9.2901,26.728,42.18,2702.4,75.01,120.43,0.30502,80.092,49.57,2630.6,25.325,50.063,3099.1,22.114,66.194,241.28,342.09,94.547,76.761,32.235,9.0135,26.273,6.9395,18.802,1.6382,33.325,13.741,23.909,1.141,18.645,2.2777,4.7988,2.3641,0.026283,0.85846,0.10349,53.666,43.855,63.145,53.889,22.292,63.111,22.096,37.062,36.835,46.68,50.65,41.734,20.122,1
1628,0.25832,3624.0,4544.9,9.3508,27.042,42.32,2699.6,73.973,120.39,0.32303,79.832,49.415,2628.4,23.315,49.593,3096.1,23.084,66.15,242.27,342.17,94.577,77.003,32.457,8.7922,26.153,6.6619,18.68,1.6792,33.151,13.8,24.002,1.2494,18.421,2.2332,4.875,2.3642,0.026283,0.85846,0.10349,53.666,43.855,63.164,53.522,25.577,61.353,22.338,38.33,36.378,45.592,50.745,40.632,17.835,1
1629,0.26136,3676.8,4487.9,9.3621,26.878,41.953,2700.3,74.323,120.39,0.3218,79.877,49.979,2629.0,26.312,49.277,3096.6,22.966,66.104,243.56,342.51,94.611,77.521,32.457,8.7922,26.153,6.6619,18.68,1.6792,33.151,13.8,24.002,1.2494,18.421,2.2332,4.875,2.3642,0.026283,0.85846,0.10349,53.666,43.855,62.255,54.204,25.278,62.026,22.622,38.481,38.038,44.861,50.816,41.299,18.09,1
1630,0.23873,3737.1,4558.9,9.3175,27.284,42.271,2702.7,75.77,120.39,0.3287,80.18,49.283,2631.8,25.627,48.111,3098.5,24.443,66.173,244.72,341.84,94.472,77.383,32.526,8.9286,25.983,6.8584,18.853,1.6688,33.473,14.005,23.333,1.3202,18.148,2.1957,4.8389,2.2472,0.0073006,0.81783,0.10631,53.07,44.215,63.729,53.659,22.948,61.759,22.64,39.142,35.991,42.162,51.218,41.012,14.578,1
1631,0.23463,3708.0,4521.1,9.3006,27.087,41.906,2702.4,74.642,120.45,0.33037,80.339,50.4,2631.4,25.009,49.699,3099.6,22.866,66.262,243.62,342.29,94.408,77.216,32.526,8.9286,25.983,6.8584,18.853,1.6688,33.473,14.005,23.333,1.3202,18.148,2.1957,4.8389,2.2472,0.0073006,0.81783,0.10631,53.07,44.215,64.23,54.112,23.351,59.14,22.592,38.938,39.276,45.838,51.632,42.24,18.308,1
1632,0.22575,3687.2,4547.5,9.2588,26.774,42.231,2699.9,74.631,120.39,0.35033,80.35,49.271,2629.6,23.31,50.242,3095.7,23.003,66.377,245.62,341.3,94.46,77.327,32.484,8.9019,26.543,6.8918,18.988,1.7162,33.023,13.818,23.394,1.316,17.985,2.288,4.8177,2.2525,0.0073006,0.81783,0.10631,53.07,44.215,62.979,53.372,22.29,61.998,22.507,42.12,35.956,47.094,51.765,41.17,17.969,1
1633,0.2266,3677.6,4497.8,9.3792,27.037,42.254,2697.2,74.689,120.41,0.35028,80.271,51.806,2625.2,25.596,51.588,3094.6,23.928,66.439,246.26,341.17,94.584,77.212,32.484,8.9019,26.543,6.8918,18.988,1.7162,33.023,13.818,23.394,1.316,17.985,2.288,4.8177,2.2525,0.0073006,0.81783,0.10631,53.07,44.215,63.143,53.967,22.207,60.161,22.164,42.127,43.414,50.208,52.019,41.621,15.778,1
1634,0.22868,3657.6,4460.3,9.457,27.073,42.343,2695.4,74.233,120.36,0.33015,80.258,51.142,2623.3,24.602,49.837,3092.0,22.624,66.47,246.78,340.73,94.63,77.186,32.389,8.8166,26.182,6.8625,18.605,1.6756,32.829,13.811,23.693,1.0453,18.688,2.29,4.8672,2.3681,0.0073006,0.81783,0.10631,53.07,44.215,63.201,54.059,22.155,60.212,22.155,39.719,41.461,46.157,52.283,40.163,18.88,1
1635,0.22964,3669.4,4508.1,9.2605,26.808,42.172,2692.3,75.074,120.4,0.33331,79.877,50.02,2619.8,25.282,50.454,3089.3,23.042,66.428,244.91,340.96,94.844,76.909,32.389,8.8166,26.182,6.8625,18.605,1.6756,32.829,13.811,23.693,1.0453,18.688,2.29,4.8672,2.3681,0.025688,0.83509,0.099105,53.292,43.64,62.999,53.486,22.061,61.491,21.923,39.333,38.16,47.584,51.727,41.098,17.941,1
1636,0.23439,3688.0,4537.8,9.3867,26.786,42.344,2695.0,75.172,120.39,0.33108,80.158,47.796,2623.0,24.373,50.599,3092.3,23.133,66.355,243.74,340.84,94.513,77.616,32.393,9.035,26.121,7.0493,18.866,1.6755,32.865,13.882,22.965,1.3643,18.738,2.278,4.8765,2.3042,0.025688,0.83509,0.099105,53.292,43.64,62.941,54.069,22.895,61.226,21.898,39.4,31.613,47.921,51.698,41.055,17.677,1
1637,0.23111,3653.9,4517.9,9.293,27.009,42.052,2697.3,75.42,120.41,0.33127,80.431,52.208,2626.4,25.5,50.413,3094.8,22.67,66.432,245.96,340.53,94.759,77.317,32.393,9.035,26.121,7.0493,18.866,1.6755,32.865,13.882,22.965,1.3643,18.738,2.278,4.8765,2.3042,0.025688,0.83509,0.099105,53.292,43.64,63.527,54.306,23.217,61.953,22.091,39.376,44.597,47.491,51.36,41.527,18.77,1
1638,0.22902,3640.6,4536.8,9.3706,27.073,42.323,2695.7,74.74,120.37,0.33458,80.289,50.457,2623.8,25.87,51.808,3093.3,22.442,66.431,243.96,340.6,94.538,77.153,32.17,8.9494,26.063,6.7918,18.569,1.65,33.191,14.077,23.976,1.1865,18.731,2.2969,4.8321,2.3456,0.025688,0.83509,0.099105,53.292,43.64,62.048,53.446,22.938,58.904,22.204,40.913,39.445,50.718,51.399,40.401,19.33,1
1639,0.23143,3604.4,4528.6,9.3847,27.127,41.845,2694.6,75.079,120.39,0.33552,80.069,51.977,2622.6,23.098,49.965,3091.9,22.555,66.382,246.3,340.37,94.949,76.926,32.17,8.9494,26.063,6.7918,18.569,1.65,33.191,14.077,23.976,1.1865,18.731,2.2969,4.8321,2.3456,0.025688,0.83509,0.099105,53.292,43.64,62.67,53.544,22.7,60.726,22.194,40.798,43.919,46.452,51.053,40.313,19.099,1
1640,0.25094,3681.1,4493.0,9.2504,26.906,42.299,2695.6,74.834,120.42,0.36173,80.173,48.636,2624.0,25.322,49.016,3093.8,22.914,66.344,244.05,340.44,94.612,77.563,32.289,8.9709,25.957,7.0106,18.798,1.6913,32.742,13.904,24.003,1.2387,18.731,2.2842,4.9968,2.3,0.017438,0.82838,0.079244,54.335,42.967,63.573,54.71,24.828,60.668,21.672,43.048,34.087,44.257,51.546,41.156,18.207,1
1641,0.25188,3717.6,4534.8,9.2973,26.801,42.317,2696.1,75.073,120.4,0.36156,80.255,49.103,2623.8,23.594,50.818,3095.5,23.193,66.378,244.32,339.8,94.715,77.376,32.289,8.9709,25.957,7.0106,18.798,1.6913,32.742,13.904,24.003,1.2387,18.731,2.2842,4.9968,2.3,0.017438,0.82838,0.079244,54.335,42.967,62.945,54.21,24.735,61.306,21.453,43.069,35.461,48.428,51.57,40.694,17.551,1
1642,0.24101,3622.4,4532.5,9.3001,26.763,42.625,2694.9,74.676,120.39,0.34042,80.241,51.131,2623.0,26.628,50.276,3094.6,22.442,66.386,245.57,339.76,94.533,77.186,32.282,9.1416,26.027,6.8666,19.474,1.666,33.391,13.899,23.678,1.312,18.756,2.2672,4.8328,2.2165,0.017438,0.82838,0.079244,54.335,42.967,62.646,53.69,23.46,60.921,21.361,41.269,41.429,47.172,51.507,40.984,19.35,1
1643,0.23824,3599.0,4516.6,9.3857,26.831,41.663,2697.2,75.943,120.4,0.34338,80.424,50.564,2625.8,24.092,49.058,3094.8,23.32,66.397,244.01,340.01,94.827,77.753,32.282,9.1416,26.027,6.8666,19.474,1.666,33.391,13.899,23.678,1.312,18.756,2.2672,4.8328,2.2165,0.017438,0.82838,0.079244,54.335,42.967,63.048,53.88,23.732,61.584,21.91,40.909,39.76,44.353,51.693,40.807,17.217,1
1644,0.24104,3622.9,4461.8,9.3477,27.008,42.772,2698.8,74.669,120.41,0.34005,80.596,47.865,2627.2,26.343,49.294,3097.0,23.034,66.456,244.21,340.29,94.521,77.193,32.455,8.901,26.079,6.969,18.943,1.6556,32.917,13.851,23.739,1.2826,18.863,2.2856,4.8993,2.2216,0.017438,0.82838,0.079244,54.335,42.967,63.848,52.818,23.379,62.123,21.766,41.296,31.818,44.899,51.718,41.527,17.907,1
1645,0.23905,3662.9,4444.4,9.3435,26.708,42.336,2696.3,74.528,120.39,0.34257,80.282,49.004,2624.0,25.969,49.41,3095.2,23.326,66.482,244.24,340.08,94.735,77.007,32.455,8.901,26.079,6.969,18.943,1.6556,32.917,13.851,23.739,1.2826,18.863,2.2856,4.8993,2.2216,-0.0047549,0.81955,0.083465,54.335,44.402,63.159,53.026,23.574,63.03,21.689,40.988,35.168,45.168,51.58,40.62,17.24,1
1646,0.22307,3619.7,4488.8,9.2929,26.97,42.467,2694.3,75.073,120.39,0.33934,80.151,50.013,2622.4,25.682,49.153,3093.8,23.601,66.414,246.64,340.24,94.607,77.167,32.152,8.9989,26.059,6.7261,19.362,1.629,33.002,13.871,23.8,1.2794,18.704,2.2343,4.8519,2.2762,-0.0047549,0.81955,0.083465,54.335,44.402,62.97,53.724,21.486,60.465,21.76,40.166,38.138,44.574,51.337,41.047,16.592,1
1647,0.22033,3610.2,4511.5,9.3809,27.142,42.252,2697.8,75.381,120.41,0.33697,80.39,50.135,2626.5,24.444,50.934,3094.9,23.237,66.378,245.56,340.48,94.738,77.592,32.152,8.9989,26.059,6.7261,19.362,1.629,33.002,13.871,23.8,1.2794,18.704,2.2343,4.8519,2.2762,-0.0047549,0.81955,0.083465,54.335,44.402,63.133,53.453,21.756,60.311,21.941,40.456,38.497,48.696,51.406,40.248,17.413,1
1648,0.24669,3722.9,4484.0,9.4109,27.016,42.046,2696.6,75.173,120.42,0.34209,80.281,49.859,2624.6,26.747,51.366,3097.2,23.355,66.423,243.48,339.81,94.625,77.189,31.745,8.9102,26.273,6.8282,18.856,1.6591,33.097,13.863,23.644,1.208,18.306,2.2531,4.8529,2.2605,-0.0047549,0.81955,0.083465,54.335,44.402,63.358,52.69,24.695,60.927,21.664,40.412,37.686,49.695,51.559,41.373,17.165,1
1649,0.25193,3694.1,4434.7,9.3327,27.185,41.933,2698.1,74.846,120.41,0.34002,80.33,49.439,2626.2,24.857,49.278,3097.1,22.967,66.407,242.6,340.16,94.446,77.355,31.745,8.9102,26.273,6.8282,18.856,1.6591,33.097,13.863,23.644,1.208,18.306,2.2531,4.8529,2.2605,-0.0047549,0.81955,0.083465,54.335,44.402,63.853,53.28,24.18,61.365,21.984,40.665,36.45,44.864,51.609,41.397,18.068,1
1650,0.28839,3662.4,4495.0,9.5081,27.048,42.623,2698.9,74.958,120.41,0.34079,80.439,48.866,2627.3,25.959,50.538,3098.9,22.789,66.43,241.47,339.91,94.54,77.603,32.344,9.1182,26.177,6.9894,18.808,1.694,33.252,13.854,23.684,1.1758,18.941,2.2671,4.9849,2.3869,0.011871,0.8241,0.11053,54.005,43.919,63.602,53.743,28.82,59.676,21.813,40.436,34.763,47.78,51.43,40.939,18.459,1
1651,0.2906,3691.2,4467.7,9.3108,26.752,42.541,2700.7,74.82,120.37,0.33888,80.491,50.823,2628.9,26.071,50.677,3100.9,22.176,66.416,244.74,340.64,94.456,77.835,32.344,9.1182,26.177,6.9894,18.808,1.694,33.252,13.854,23.684,1.1758,18.941,2.2671,4.9849,2.3869,0.011871,0.8241,0.11053,54.005,43.919,63.106,54.071,28.603,61.959,21.593,40.669,40.521,48.1,50.999,40.256,19.887,1
1652,0.23385,3652.0,4514.2,9.3324,26.974,42.172,2700.6,74.822,120.39,0.34028,80.481,49.152,2629.7,25.373,50.732,3098.0,22.711,66.459,245.63,340.9,94.633,77.081,31.926,8.942,25.985,7.0646,18.841,1.6825,32.941,13.857,23.73,1.2307,18.849,2.3129,4.8319,2.3671,0.011871,0.8241,0.11053,54.005,43.919,62.341,53.623,23.087,62.115,22.087,40.318,35.605,48.229,50.778,41.361,18.653,1
1653,0.23309,3630.7,4528.5,9.513,26.85,42.444,2697.3,75.067,120.38,0.33914,80.114,50.909,2625.1,24.938,49.393,3096.9,24.015,66.421,243.42,340.5,94.679,76.913,31.926,8.942,25.985,7.0646,18.841,1.6825,32.941,13.857,23.73,1.2307,18.849,2.3129,4.8319,2.3671,0.011871,0.8241,0.11053,54.005,43.919,62.708,53.452,23.161,61.764,21.448,40.457,40.775,45.13,50.838,40.126,15.587,1
1654,0.27488,3638.9,4515.7,9.3517,26.92,42.674,2699.1,74.714,120.4,0.3389,80.018,48.934,2626.9,23.424,49.85,3097.2,23.565,66.28,243.82,341.21,94.725,77.294,32.025,8.812,26.07,7.0031,18.846,1.7322,32.701,13.835,24.006,1.2029,19.34,2.2664,4.9685,2.3784,0.011871,0.8241,0.11053,54.005,43.919,61.77,53.516,27.124,63.722,21.8,40.61,34.963,46.188,50.672,41.141,16.649,1
1655,0.27857,3603.6,4457.4,9.4284,26.866,42.185,2703.3,74.732,120.4,0.33989,80.175,49.436,2631.7,24.272,49.605,3099.9,22.465,66.241,243.89,341.55,94.797,77.654,32.025,8.812,26.07,7.0031,18.846,1.7322,32.701,13.835,24.006,1.2029,19.34,2.2664,4.9685,2.3784,0.0098431,0.83739,0.10155,53.538,44.056,62.378,54.214,26.762,60.573,22.201,40.489,36.439,45.62,50.629,40.773,19.234,1
1656,0.26623,3613.9,4470.9,9.3605,27.06,42.594,2705.1,75.021,120.41,0.33797,80.24,49.734,2634.6,26.12,51.66,3103.4,22.921,66.236,243.35,341.53,94.581,77.322,32.625,8.8834,26.231,6.8984,19.394,1.6984,33.301,13.803,24.01,1.3207,18.745,2.2516,4.9218,2.3059,0.0098431,0.83739,0.10155,53.538,44.056,62.596,54.029,26.517,60.752,22.433,40.153,37.317,50.376,50.585,41.505,18.167,1
1657,0.26998,3614.6,4501.2,9.5213,26.514,42.325,2709.6,75.491,120.43,0.33832,80.416,49.533,2637.8,27.024,51.12,3105.6,23.416,66.229,242.41,341.8,94.717,78.04,32.625,8.8834,26.231,6.8984,19.394,1.6984,33.301,13.803,24.01,1.3207,18.745,2.2516,4.9218,2.3059,0.0098431,0.83739,0.10155,53.538,44.056,62.586,53.666,26.149,60.872,22.138,40.109,36.727,49.125,50.577,40.795,16.922,1
1658,0.21012,3647.0,4451.7,9.4718,26.623,41.78,2710.0,74.579,120.39,0.33136,80.405,50.411,2638.9,25.242,49.599,3105.3,23.17,66.298,243.03,342.77,94.465,77.037,32.263,9.2332,26.18,6.8483,18.68,1.6649,32.877,13.824,23.698,1.2732,18.628,2.2245,4.7812,2.3242,0.0098431,0.83739,0.10155,53.538,44.056,62.881,52.855,20.339,61.311,22.528,40.092,39.31,45.605,50.425,40.895,17.553,1
1659,0.20892,3637.8,4469.4,9.4369,26.949,42.277,2706.7,74.662,120.4,0.33142,80.11,49.394,2636.0,24.07,50.076,3103.6,21.898,66.255,240.76,342.12,94.727,77.398,32.263,9.2332,26.18,6.8483,18.68,1.6649,32.877,13.824,23.698,1.2732,18.628,2.2245,4.7812,2.3242,0.0098431,0.83739,0.10155,53.538,44.056,63.039,52.644,20.457,62.31,22.587,40.085,36.317,46.709,50.536,40.714,20.563,1
1660,0.24117,3642.5,4485.7,9.42,27.077,42.166,2705.5,74.709,120.41,0.34046,79.966,47.866,2634.7,26.509,49.531,3103.5,23.808,66.196,243.19,342.24,94.478,77.084,32.444,9.0543,25.732,6.9399,18.86,1.6779,33.088,13.801,24.256,1.2398,18.738,2.2908,4.8761,2.3569,0.0067069,0.81908,0.10497,53.509,43.978,63.407,54.158,23.649,63.032,22.401,39.533,31.821,45.449,50.564,41.035,16.053,1
1661,0.24031,3683.0,4493.2,9.4458,27.012,42.15,2708.6,74.684,120.42,0.33785,80.051,48.36,2638.1,24.697,50.296,3103.5,22.421,66.163,242.68,342.99,94.576,77.39,32.444,9.0543,25.732,6.9399,18.86,1.6779,33.088,13.801,24.256,1.2398,18.738,2.2908,4.8761,2.3569,0.0067069,0.81908,0.10497,53.509,43.978,62.709,54.068,23.733,62.658,22.737,39.851,33.274,47.218,50.667,41.709,19.332,1
