,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,correctLabels
2484,0.83863,3595.1,4254.4,8.8783,26.745,42.608,2645.9,73.459,120.37,0.38446,81.072,48.577,2573.3,26.983,47.876,3047.9,23.26,72.826,385.76,338.16,94.805,77.313,32.369,9.0328,24.55,6.8744,19.31,1.7687,33.257,14.535,21.292,1.2714,20.186,2.3678,5.1165,2.5155,0.02902,0.8739,0.08703,53.011,43.456,61.987,51.301,82.328,59.171,20.2,46.85,33.913,41.618,99.846,40.291,17.918,2
2485,0.83774,3594.1,4273.4,8.8938,27.187,42.379,2650.5,73.403,120.39,0.38636,81.293,50.497,2578.5,24.575,51.541,3049.5,23.794,72.792,385.5,339.47,94.726,77.969,32.369,9.0328,24.55,6.8744,19.31,1.7687,33.257,14.535,21.292,1.2714,20.186,2.3678,5.1165,2.5155,0.0099077,0.82334,0.1022,54.248,43.394,62.004,51.073,82.416,59.513,20.896,46.619,39.563,50.101,99.956,40.299,16.56,2
2486,0.89288,3642.1,4359.8,9.0241,26.71,42.667,2655.1,72.214,120.45,0.40372,81.357,48.965,2584.6,26.647,50.095,3055.2,22.704,72.819,385.29,340.44,94.648,77.848,32.436,9.1808,24.524,6.8589,19.503,1.7023,33.566,14.323,20.705,1.4004,19.603,2.4021,5.2083,2.3346,0.0099077,0.82334,0.1022,54.248,43.394,62.485,51.485,87.889,59.331,20.816,48.155,35.053,46.753,99.845,42.587,19.103,2
2487,0.89363,3665.6,4342.6,9.1183,26.995,42.514,2658.2,72.576,120.37,0.40167,81.171,51.007,2585.2,25.231,49.548,3058.2,23.216,72.796,383.01,341.59,94.374,77.522,32.436,9.1808,24.524,6.8589,19.503,1.7023,33.566,14.323,20.705,1.4004,19.603,2.4021,5.2083,2.3346,0.0099077,0.82334,0.1022,54.248,43.394,62.081,51.691,87.816,60.754,20.874,48.405,41.065,45.489,99.927,40.567,17.88,2
2488,0.88393,3643.3,4296.0,9.251,27.374,43.153,2661.3,72.139,120.43,0.38306,80.927,52.639,2588.8,25.178,50.542,3060.2,22.828,72.725,386.35,342.86,94.588,77.855,32.615,9.242,24.407,6.7944,19.704,1.7645,33.75,14.243,21.372,1.4177,19.66,2.4017,5.19,2.4119,0.0099077,0.82334,0.1022,54.248,43.394,62.616,51.669,87.047,59.91,21.393,45.893,45.867,47.789,99.86,41.961,18.746,2
2489,0.88653,3653.4,4322.5,9.1449,26.945,42.589,2667.1,71.937,120.4,0.38584,80.959,50.8,2595.7,27.377,51.962,3064.2,24.168,72.664,386.99,344.24,94.283,77.928,32.615,9.242,24.407,6.7944,19.704,1.7645,33.75,14.243,21.372,1.4177,19.66,2.4017,5.19,2.4119,0.0099077,0.82334,0.1022,54.248,43.394,62.442,51.352,86.792,59.658,21.754,45.553,40.455,51.074,100.01,41.506,15.535,2
2490,0.86485,3656.6,4304.7,9.1961,27.221,42.491,2674.5,72.331,120.42,0.37697,81.198,50.609,2603.3,24.19,50.458,3070.0,24.284,72.65,386.95,345.74,94.292,78.582,33.243,9.1561,24.151,6.7461,18.739,1.7103,34.104,14.37,21.166,1.329,19.119,2.3967,5.1239,2.3419,-0.008073,0.80077,0.088583,54.079,43.639,63.005,50.933,84.827,58.779,22.411,45.185,39.893,47.593,99.787,42.257,15.152,2
2491,0.86475,3648.0,4274.8,9.0449,26.939,42.811,2680.1,72.458,120.41,0.38384,81.239,50.61,2610.4,25.968,48.472,3073.3,22.927,72.708,386.37,347.16,94.088,78.111,33.243,9.1561,24.151,6.7461,18.739,1.7103,34.104,14.37,21.166,1.329,19.119,2.3967,5.1239,2.3419,-0.008073,0.80077,0.088583,54.079,43.639,63.153,51.291,84.837,59.28,22.884,44.348,39.894,42.998,99.864,41.879,18.342,2
2492,0.7983,3683.7,4400.3,9.0381,26.561,42.631,2681.4,71.23,120.41,0.39723,80.985,48.698,2611.5,25.199,49.455,3074.8,22.094,72.715,385.53,348.84,94.153,78.189,33.517,9.1692,24.705,6.8227,19.162,1.7154,34.7,14.161,21.408,1.1927,18.55,2.3527,5.0505,2.4335,-0.008073,0.80077,0.088583,54.079,43.639,63.068,52.08,77.919,61.797,22.685,46.832,34.268,45.272,99.9,42.691,20.269,2
2493,0.79458,3680.0,4381.3,9.2998,27.014,42.779,2683.5,72.457,120.4,0.39666,80.658,50.62,2614.0,26.674,48.937,3076.0,24.012,72.624,387.2,349.87,94.082,77.956,33.517,9.1692,24.705,6.8227,19.162,1.7154,34.7,14.161,21.408,1.1927,18.55,2.3527,5.0505,2.4335,-0.008073,0.80077,0.088583,54.079,43.639,63.132,52.308,78.285,58.859,23.127,46.901,39.923,44.075,99.878,42.214,15.701,2
2494,0.75622,3691.0,4302.4,9.3542,26.927,42.856,2688.9,72.212,120.41,0.37522,80.732,48.249,2619.7,27.07,49.389,3079.1,22.926,72.58,387.91,350.92,94.152,78.343,33.431,9.1424,25.028,6.635,18.621,1.7225,35.001,14.241,21.467,1.2673,18.74,2.3361,5.0243,2.377,-0.008073,0.80077,0.088583,54.079,43.639,62.363,52.186,74.395,59.321,23.888,44.563,32.948,45.12,99.957,42.427,18.214,2
2495,0.75654,3645.7,4297.9,9.268,27.323,42.512,2693.2,71.668,120.39,0.37892,80.658,49.343,2623.8,24.59,49.632,3082.7,23.917,72.537,386.28,352.37,94.086,78.251,33.431,9.1424,25.028,6.635,18.621,1.7225,35.001,14.241,21.467,1.2673,18.74,2.3361,5.0243,2.377,0.003041,0.74681,0.077788,53.019,42.852,63.142,52.239,74.364,63.595,24.097,44.112,36.167,45.682,100.05,41.992,15.823,2
2496,0.74987,3710.1,4415.7,9.3972,26.937,42.639,2698.9,71.954,120.42,0.3917,80.572,50.969,2629.1,25.204,50.537,3087.7,22.775,72.521,387.8,353.16,94.125,77.995,33.446,8.9421,25.144,6.784,18.745,1.7104,34.858,14.127,22.23,1.1407,18.068,2.3317,5.0174,2.3219,0.003041,0.74681,0.077788,53.019,42.852,63.823,52.138,74.038,60.508,24.157,45.276,40.953,47.777,100.01,43.066,18.514,2
2497,0.75278,3707.4,4408.7,9.2112,26.762,42.84,2702.2,71.963,120.4,0.39044,80.332,50.068,2632.9,25.639,50.01,3090.8,24.1,72.447,388.15,353.43,93.851,77.931,33.446,8.9421,25.144,6.784,18.745,1.7104,34.858,14.127,22.23,1.1407,18.068,2.3317,5.0174,2.3219,0.003041,0.74681,0.077788,53.019,42.852,63.87,52.222,73.752,62.873,24.122,45.43,38.301,46.558,100.06,42.451,15.347,2
2498,0.73641,3691.2,4383.7,9.3039,26.917,42.527,2709.9,72.355,120.43,0.38148,80.505,50.112,2641.7,25.155,47.275,3094.1,23.711,72.436,393.36,355.33,94.068,78.698,33.193,8.9034,25.322,6.807,17.768,1.6895,35.568,14.168,21.966,1.1221,17.976,2.3602,4.9369,2.3206,0.003041,0.74681,0.077788,53.019,42.852,63.005,52.232,72.519,61.517,25.165,43.99,38.429,40.229,99.62,43.217,16.172,2
2499,0.73813,3682.1,4363.9,9.4114,26.977,43.021,2713.4,72.257,120.4,0.38337,80.299,50.24,2644.7,24.505,49.587,3098.6,22.039,72.429,391.31,355.86,93.887,78.006,33.193,8.9034,25.322,6.807,17.768,1.6895,35.568,14.168,21.966,1.1221,17.976,2.3602,4.9369,2.3206,0.003041,0.74681,0.077788,53.019,42.852,63.161,52.469,72.35,59.753,25.46,43.759,38.805,45.579,99.816,42.719,20.149,2
2500,0.75091,3671.6,4489.9,9.38,26.908,42.722,2717.0,71.75,120.38,0.39322,79.916,49.341,2648.8,24.701,49.228,3101.5,23.975,72.319,389.08,356.78,93.998,78.117,33.736,8.9589,25.266,6.6874,17.651,1.7017,35.628,13.982,22.144,1.2764,17.299,2.3328,4.964,2.3301,0.011989,0.71192,0.092838,53.602,43.331,63.223,53.445,73.582,60.943,25.608,44.133,36.162,44.747,98.869,41.913,15.536,2
2501,0.74828,3667.8,4491.8,9.3607,26.783,42.871,2725.5,72.303,120.4,0.39064,79.996,50.36,2657.3,24.763,48.42,3108.5,22.231,72.212,388.3,357.35,93.929,78.606,33.736,8.9589,25.266,6.6874,17.651,1.7017,35.628,13.982,22.144,1.2764,17.299,2.3328,4.964,2.3301,0.011989,0.71192,0.092838,53.602,43.331,63.288,53.422,73.84,62.89,25.946,44.448,39.159,42.877,98.725,42.202,19.611,2
2502,0.68556,3673.2,4516.1,9.495,26.755,42.656,2732.7,72.187,120.41,0.37475,80.071,50.67,2665.8,25.38,50.743,3115.0,22.044,72.19,388.68,358.38,93.84,78.071,34.115,8.8325,25.844,6.7472,17.873,1.6655,36.007,13.906,22.704,1.0847,17.232,2.3094,4.8595,2.3132,0.011989,0.71192,0.092838,53.602,43.331,64.371,53.599,67.062,61.323,26.371,41.785,40.071,48.254,98.475,42.946,20.049,2
2503,0.68409,3711.0,4447.0,9.3443,26.969,42.635,2735.5,73.257,120.4,0.37104,79.76,50.643,2668.5,25.022,49.688,3117.2,22.699,72.163,389.54,359.02,93.836,77.648,34.115,8.8325,25.844,6.7472,17.873,1.6655,36.007,13.906,22.704,1.0847,17.232,2.3094,4.8595,2.3132,0.011989,0.71192,0.092838,53.602,43.331,63.721,54.426,67.207,61.21,26.388,42.238,39.992,45.812,98.183,43.674,18.507,2
2504,0.62938,3699.2,4474.8,9.3527,26.698,42.88,2738.6,73.532,120.4,0.36343,79.602,49.777,2672.2,24.293,50.896,3119.1,22.388,72.048,387.2,358.86,93.85,78.077,33.907,8.8416,26.233,6.8291,17.29,1.6859,35.58,13.859,23.104,1.2279,16.942,2.3549,4.8325,2.2442,0.011989,0.71192,0.092838,53.602,43.331,63.554,53.719,61.822,62.263,26.617,41.306,37.443,48.608,98.183,42.858,19.195,2
2505,0.62981,3681.0,4427.5,9.3134,26.722,42.518,2744.1,73.379,120.41,0.3633,79.65,50.945,2677.6,22.538,48.699,3122.5,23.002,72.01,384.27,359.1,93.843,77.943,33.907,8.8416,26.233,6.8291,17.29,1.6859,35.58,13.859,23.104,1.2279,16.942,2.3549,4.8325,2.2442,0.017124,0.65393,0.093531,52.595,44.612,63.867,54.286,61.78,63.445,26.939,41.321,40.881,43.524,97.152,43.175,17.716,2
2506,0.62742,3659.2,4555.9,9.5019,26.719,42.288,2746.8,73.279,120.37,0.35683,79.43,48.421,2679.7,24.376,49.77,3126.8,22.6,71.899,385.39,359.21,93.858,78.034,33.859,8.64,26.448,6.929,17.342,1.6691,35.719,13.56,23.079,1.231,16.469,2.2594,4.8279,2.2146,0.017124,0.65393,0.093531,52.595,44.612,63.613,54.379,62.243,58.782,27.054,40.947,33.454,46.001,96.377,42.429,18.647,2
2507,0.63147,3663.0,4566.0,9.4562,26.68,42.688,2751.5,72.554,120.39,0.36111,79.361,51.144,2684.9,24.372,48.803,3130.8,22.992,71.802,384.45,359.55,94.026,77.926,33.859,8.64,26.448,6.929,17.342,1.6691,35.719,13.56,23.079,1.231,16.469,2.2594,4.8279,2.2146,0.017124,0.65393,0.093531,52.595,44.612,63.548,54.258,61.845,60.092,27.059,40.425,41.467,43.764,95.791,42.76,17.71,2
2508,0.6168,3672.1,4551.2,9.3517,26.934,42.828,2756.9,72.972,120.38,0.32603,79.284,51.411,2689.9,24.26,51.454,3135.6,24.049,71.732,381.47,359.64,93.995,77.806,34.278,8.7699,26.428,6.8483,17.419,1.6557,35.754,13.563,23.997,1.0178,16.345,2.289,4.8037,2.2735,0.017124,0.65393,0.093531,52.595,44.612,62.517,54.555,60.729,61.589,27.265,36.527,42.252,49.9,95.387,41.898,15.191,2
2509,0.61535,3652.6,4568.8,9.2452,26.868,42.916,2760.2,74.002,120.36,0.32575,78.981,49.954,2693.8,23.311,48.978,3138.3,23.43,71.605,381.28,360.11,94.04,77.448,34.278,8.7699,26.428,6.8483,17.419,1.6557,35.754,13.563,23.997,1.0178,16.345,2.289,4.8037,2.2735,0.017124,0.65393,0.093531,52.595,44.612,62.853,54.344,60.871,63.022,27.569,36.561,37.964,44.168,94.741,41.625,16.69,2
2510,0.55589,3686.6,4551.4,9.4037,26.886,42.352,2764.0,75.196,120.36,0.32468,78.844,50.273,2697.1,24.102,49.486,3140.7,22.695,71.448,377.63,360.08,94.095,77.698,33.964,8.7736,26.481,6.8508,17.012,1.6183,35.884,13.608,24.591,1.1883,16.494,2.2826,4.6952,2.2515,0.0079724,0.64821,0.082375,53.155,44.802,62.97,54.599,54.904,60.722,27.852,36.388,38.903,45.344,92.654,42.416,18.42,2
2511,0.55664,3674.6,4542.1,9.3574,26.599,42.46,2769.4,72.994,120.41,0.32594,78.99,49.772,2703.2,24.722,51.728,3146.3,23.113,71.304,372.5,359.65,94.026,77.834,33.964,8.7736,26.481,6.8508,17.012,1.6183,35.884,13.608,24.591,1.1883,16.494,2.2826,4.6952,2.2515,0.0079724,0.64821,0.082375,53.155,44.802,63.175,54.71,54.83,61.447,27.847,36.234,37.428,50.534,91.697,42.836,17.396,2
2512,0.56536,3680.4,4584.5,9.2446,26.763,42.609,2774.1,74.197,120.39,0.33269,79.055,49.532,2707.6,24.813,50.5,3151.2,22.931,71.225,370.64,359.11,93.964,77.868,33.815,8.7477,27.168,6.6997,16.63,1.6456,35.605,13.619,24.758,1.1047,16.189,2.2685,4.6557,2.2704,0.0079724,0.64821,0.082375,53.155,44.802,63.084,55.464,55.996,60.68,27.99,36.278,36.722,47.69,90.448,42.626,17.804,2
2513,0.56812,3679.3,4616.2,9.2528,26.823,42.297,2777.0,74.117,120.39,0.32615,78.975,48.33,2710.4,25.383,48.017,3154.2,22.267,71.126,368.67,359.34,94.05,77.5,33.815,8.7477,27.168,6.6997,16.63,1.6456,35.605,13.619,24.758,1.1047,16.189,2.2685,4.6557,2.2704,0.0079724,0.64821,0.082375,53.155,44.802,63.104,55.085,55.725,60.658,28.086,37.075,33.184,41.944,89.214,42.415,19.388,2
2514,0.5619,3699.8,4651.8,9.1101,26.747,42.438,2777.6,74.011,120.4,0.32666,78.736,51.157,2711.9,24.529,49.433,3155.1,23.754,70.99,364.3,359.14,93.922,77.39,33.35,8.7281,27.136,6.6395,16.904,1.6423,35.665,13.608,25.139,1.1936,16.167,2.2682,4.6964,2.1961,0.0079724,0.64821,0.082375,53.155,44.802,64.176,55.925,55.688,59.622,27.789,36.982,41.506,45.221,88.201,42.061,15.871,2
2515,0.56471,3714.3,4638.1,9.2251,26.807,42.478,2778.5,74.847,120.4,0.3271,78.674,49.507,2712.7,25.455,50.289,3157.4,23.322,70.815,361.59,358.31,94.002,77.529,33.35,8.7281,27.136,6.6395,16.904,1.6423,35.665,13.608,25.139,1.1936,16.167,2.2682,4.6964,2.1961,-0.00051134,0.62743,0.076535,52.901,44.264,63.927,56.089,55.412,59.692,27.683,36.928,36.648,47.203,86.57,43.037,16.886,2
2516,0.59553,3716.2,4665.1,9.1535,27.014,42.523,2780.7,75.052,120.39,0.32728,78.656,48.342,2713.9,24.55,49.023,3160.1,22.43,70.654,357.8,357.68,93.884,77.335,33.239,8.5802,27.103,6.8854,16.819,1.642,35.056,13.507,25.248,0.88251,16.228,2.1985,4.6152,2.2773,-0.00051134,0.62743,0.076535,52.901,44.264,64.623,55.431,58.385,60.714,27.778,36.313,33.221,44.273,85.311,42.547,19.016,2
2517,0.59157,3704.2,4601.2,9.0601,27.003,42.755,2777.3,75.464,120.4,0.32441,78.324,49.998,2710.6,25.035,49.483,3158.1,23.254,70.503,353.34,357.64,94.049,76.889,33.239,8.5802,27.103,6.8854,16.819,1.642,35.056,13.507,25.248,0.88251,16.228,2.1985,4.6152,2.2773,-0.00051134,0.62743,0.076535,52.901,44.264,64.83,56.196,58.774,61.413,27.676,36.663,38.094,45.338,84.118,42.365,17.116,2
2518,0.59404,3691.3,4681.4,9.0007,27.271,42.269,2777.4,74.921,120.39,0.31091,78.207,48.484,2710.5,24.767,50.668,3156.8,23.245,70.261,351.36,356.76,93.973,77.001,33.295,8.6333,27.742,6.7018,16.862,1.6366,35.152,13.34,25.686,1.0919,16.188,2.2154,4.611,2.1885,-0.00051134,0.62743,0.076535,52.901,44.264,63.007,55.768,58.371,60.337,27.723,35.207,33.639,48.079,82.716,42.682,17.162,2
2519,0.59434,3651.0,4655.5,8.9827,26.925,42.458,2779.8,75.146,120.37,0.31182,78.349,50.296,2713.2,25.776,48.676,3157.9,23.034,70.083,350.48,356.61,94.236,77.186,33.295,8.6333,27.742,6.7018,16.862,1.6366,35.152,13.34,25.686,1.0919,16.188,2.2154,4.611,2.1885,-0.00051134,0.62743,0.076535,52.901,44.264,63.701,56.077,58.341,60.047,27.696,35.096,38.97,43.469,81.22,42.101,17.663,2
2520,0.57717,3752.6,4673.9,9.0804,26.788,42.394,2780.4,75.106,120.38,0.28967,78.434,48.116,2713.3,24.943,47.971,3160.3,22.618,69.998,343.01,355.45,94.092,77.148,33.276,8.6804,27.858,6.9559,16.5,1.5658,34.827,13.485,25.98,1.0766,16.169,2.215,4.5819,2.1474,-0.0084959,0.64187,0.083117,53.396,43.479,63.646,56.077,56.752,60.992,27.47,32.731,32.555,41.838,79.429,42.49,18.657,2
2521,0.5766,3720.7,4722.3,8.8853,26.763,42.452,2778.5,75.444,120.38,0.28889,78.372,50.639,2711.6,24.126,50.034,3160.3,23.186,69.826,338.76,354.53,94.115,77.078,33.276,8.6804,27.858,6.9559,16.5,1.5658,34.827,13.485,25.98,1.0766,16.169,2.215,4.5819,2.1474,-0.0084959,0.64187,0.083117,53.396,43.479,64.195,55.497,56.808,57.265,27.043,32.826,39.98,46.612,77.858,41.896,17.325,2
2522,0.56869,3666.0,4729.9,8.9838,26.598,42.144,2778.4,76.535,120.38,0.30313,78.504,49.063,2710.5,24.984,49.827,3159.6,24.014,69.684,330.68,354.02,94.21,77.131,33.381,8.6498,27.606,6.7507,17.209,1.633,34.334,13.395,25.5,1.1899,16.073,2.1858,4.5287,2.1378,-0.0084959,0.64187,0.083117,53.396,43.479,62.959,56.647,55.708,57.025,26.982,34.363,35.341,46.133,76.633,41.393,15.357,2
2523,0.56802,3674.6,4708.8,8.7687,26.96,42.595,2777.6,75.375,120.36,0.29987,78.585,50.434,2709.4,23.899,48.725,3157.9,22.427,69.605,326.31,352.73,94.434,76.925,33.381,8.6498,27.606,6.7507,17.209,1.633,34.334,13.395,25.5,1.1899,16.073,2.1858,4.5287,2.1378,-0.0084959,0.64187,0.083117,53.396,43.479,62.81,56.9,55.774,58.426,26.994,34.761,39.378,43.584,75.083,41.09,19.146,2
2524,0.54433,3741.9,4669.9,8.8754,26.702,42.493,2770.4,76.87,120.37,0.28874,78.284,50.455,2702.4,24.729,50.282,3155.4,22.436,69.417,322.66,352.12,94.313,76.374,32.874,8.6927,28.015,6.752,17.317,1.5945,34.035,13.353,26.299,1.2781,16.534,2.2067,4.528,2.2013,-0.0084959,0.64187,0.083117,53.396,43.479,63.479,55.949,53.768,55.931,26.111,33.141,39.44,47.186,73.474,41.382,19.198,2
2525,0.54367,3695.1,4625.7,8.9117,26.949,41.797,2765.5,77.656,120.4,0.28571,78.094,50.368,2697.3,23.22,48.44,3149.6,22.896,69.16,318.96,351.3,94.534,76.567,32.874,8.6927,28.015,6.752,17.317,1.5945,34.035,13.353,26.299,1.2781,16.534,2.2067,4.528,2.2013,0.0069905,0.63932,0.10225,54.051,43.657,64.283,56.478,53.833,55.502,26.112,33.511,39.182,42.924,71.893,41.116,18.14,2
2526,0.58466,3727.3,4662.5,8.6901,27.19,42.363,2763.3,77.558,120.37,0.27841,78.348,48.73,2695.3,25.28,50.003,3149.9,22.132,68.96,314.95,349.69,94.377,76.761,32.394,8.5494,27.979,6.8759,17.554,1.5921,33.592,13.521,26.394,1.0951,16.421,2.1958,4.6023,2.1985,0.0069905,0.63932,0.10225,54.051,43.657,63.843,56.027,57.523,57.996,25.904,32.615,34.363,46.541,70.344,41.073,19.961,2
2527,0.58325,3714.2,4687.2,8.683,27.077,42.233,2764.4,76.398,120.41,0.27929,78.819,50.747,2695.7,25.214,50.698,3149.4,22.041,68.864,311.82,348.33,94.425,77.333,32.394,8.5494,27.979,6.8759,17.554,1.5921,33.592,13.521,26.394,1.0951,16.421,2.1958,4.6023,2.1985,0.0069905,0.63932,0.10225,54.051,43.657,64.068,55.732,57.662,55.415,26.016,32.507,40.299,48.149,68.715,42.507,20.13,2
2528,0.62669,3663.0,4662.0,8.5152,27.003,42.515,2760.0,76.421,120.36,0.29658,78.95,49.784,2691.3,23.419,50.495,3147.0,22.414,68.841,305.85,347.18,94.463,76.816,32.39,8.7223,27.565,7.0214,17.649,1.6234,32.942,13.662,25.953,1.0195,16.606,2.2078,4.4584,2.0444,0.0069905,0.63932,0.10225,54.051,43.657,63.926,55.676,61.619,57.795,25.481,34.337,37.465,47.678,67.338,40.587,19.278,2
2529,0.62708,3699.0,4716.0,8.5956,27.18,41.804,2754.7,76.944,120.4,0.29539,78.883,49.278,2685.2,24.608,49.887,3143.2,22.402,68.74,296.68,346.02,94.645,76.811,32.39,8.7223,27.565,7.0214,17.649,1.6234,32.942,13.662,25.953,1.0195,16.606,2.2078,4.4584,2.0444,0.0069905,0.63932,0.10225,54.051,43.657,63.306,55.031,61.58,57.102,25.198,34.482,35.976,46.272,66.252,41.643,19.325,2
2530,0.62387,3668.0,4656.1,8.5888,27.189,42.006,2746.8,77.365,120.36,0.30974,78.74,50.099,2677.3,26.007,50.32,3137.2,22.486,68.582,293.61,345.15,94.715,76.415,32.099,8.7008,27.786,6.9246,17.718,1.6095,33.212,13.564,26.61,1.1902,17.197,2.2047,4.6258,2.1978,0.016844,0.69665,0.10336,53.84,43.577,62.501,55.712,61.547,54.403,24.641,36.167,38.391,47.275,64.215,40.676,19.184,2
2531,0.62384,3639.6,4694.4,8.4132,26.671,41.811,2740.4,77.085,120.35,0.30906,78.567,50.131,2670.7,24.914,49.992,3132.3,23.276,68.331,285.92,343.97,94.966,76.206,32.099,8.7008,27.786,6.9246,17.718,1.6095,33.212,13.564,26.61,1.1902,17.197,2.2047,4.6258,2.1978,0.016844,0.69665,0.10336,53.84,43.577,62.99,55.254,61.55,57.568,23.988,36.25,38.486,46.516,62.835,40.186,17.368,2
2532,0.65345,3658.2,4682.8,8.4945,26.892,41.857,2737.1,77.658,120.39,0.29468,78.691,49.597,2667.3,25.115,50.148,3129.5,22.856,68.113,281.7,343.03,94.93,76.22,31.666,8.993,27.871,6.9916,18.146,1.7041,32.815,13.693,26.364,1.1838,17.731,2.1852,4.7161,2.1963,0.016844,0.69665,0.10336,53.84,43.577,63.433,55.408,64.055,55.49,24.046,35.072,36.915,46.877,61.157,40.82,18.408,2
2533,0.65313,3696.7,4643.0,8.4678,26.916,41.593,2734.2,77.075,120.38,0.29716,78.848,48.015,2663.2,24.663,51.475,3126.8,21.912,67.927,274.88,341.43,94.931,76.306,31.666,8.993,27.871,6.9916,18.146,1.7041,32.815,13.693,26.364,1.1838,17.731,2.1852,4.7161,2.1963,0.016844,0.69665,0.10336,53.84,43.577,62.77,55.885,64.087,55.484,23.482,34.769,32.258,49.948,59.718,40.332,20.671,2
2534,0.6975,3661.7,4617.2,8.416,27.094,42.004,2729.3,76.88,120.39,0.30653,78.897,50.887,2658.0,25.36,50.04,3124.7,22.579,67.754,269.39,340.31,95.047,76.538,31.473,8.7505,27.817,6.903,18.124,1.6841,32.409,13.732,25.972,1.0988,17.557,2.2519,4.6595,2.142,0.016844,0.69665,0.10336,53.84,43.577,62.712,55.286,68.592,56.608,23.004,36.771,40.71,46.627,58.165,40.652,19.114,2
2535,0.69616,3631.4,4613.6,8.3155,27.247,41.889,2728.8,76.6,120.38,0.30862,79.278,50.918,2657.8,26.103,49.293,3122.8,22.149,67.625,268.96,339.16,95.014,76.976,31.473,8.7505,27.817,6.903,18.124,1.6841,32.409,13.732,25.972,1.0988,17.557,2.2519,4.6595,2.142,0.015029,0.76249,0.10225,54.66,44.137,63.235,55.328,68.724,55.471,23.285,36.516,40.801,44.897,57.334,40.443,20.112,2
2536,0.72275,3689.9,4598.0,8.4275,27.228,42.266,2726.8,76.902,120.42,0.3113,79.535,47.438,2654.9,24.767,51.058,3123.2,22.645,67.571,260.69,338.33,94.958,76.729,31.315,8.9034,27.04,7.017,18.717,1.638,32.145,13.704,25.953,1.143,17.8,2.2685,4.6484,2.2061,0.015029,0.76249,0.10225,54.66,44.137,62.944,55.675,71.046,56.444,22.547,37.086,30.56,48.983,56.541,40.285,18.949,2
2537,0.72087,3694.0,4602.6,8.3833,26.883,42.137,2720.7,77.972,120.39,0.31312,79.613,50.58,2648.9,24.836,50.217,3120.0,23.081,67.543,256.57,336.79,94.934,76.814,31.315,8.9034,27.04,7.017,18.717,1.638,32.145,13.704,25.953,1.143,17.8,2.2685,4.6484,2.2061,0.015029,0.76249,0.10225,54.66,44.137,62.873,55.62,71.23,54.599,22.005,36.865,39.807,47.036,55.38,40.016,17.917,2
2538,0.74517,3671.9,4595.4,8.3476,26.916,42.049,2715.8,76.929,120.41,0.30619,79.559,50.364,2642.9,23.944,49.933,3114.2,23.736,67.444,253.8,335.69,95.085,76.678,31.483,8.9779,27.575,6.7456,18.732,1.6823,32.11,13.814,25.344,1.1115,18.038,2.2586,4.6368,2.1393,0.015029,0.76249,0.10225,54.66,44.137,62.179,54.311,73.469,55.554,21.718,36.805,39.17,46.38,54.105,40.202,16.394,2
2539,0.74429,3646.3,4584.0,8.2998,26.643,41.848,2711.8,77.205,120.37,0.3057,79.764,49.69,2640.1,24.509,50.272,3111.0,23.011,67.328,248.97,334.99,95.159,76.709,31.483,8.9779,27.575,6.7456,18.732,1.6823,32.11,13.814,25.344,1.1115,18.038,2.2586,4.6368,2.1393,0.015029,0.76249,0.10225,54.66,44.137,62.619,54.447,73.555,55.522,21.624,36.866,37.189,47.163,53.018,39.064,18.125,2
2540,0.74106,3699.6,4566.4,8.4965,26.778,42.025,2706.4,77.385,120.43,0.31596,79.739,50.888,2633.7,25.209,50.044,3107.8,22.565,67.246,249.09,333.69,94.992,76.452,30.78,9.0196,27.183,6.916,18.996,1.7096,31.44,13.601,25.632,1.324,18.506,2.25,4.8126,2.2914,0.020607,0.80149,0.084645,53.537,43.199,64.085,54.631,72.301,52.839,20.773,38.443,40.714,46.636,52.988,41.509,19.225,2
2541,0.73868,3714.7,4543.8,8.3656,27.096,42.144,2699.7,76.706,120.39,0.31431,79.795,51.586,2626.8,26.457,51.474,3103.2,22.761,67.136,248.21,332.83,95.11,76.567,30.78,9.0196,27.183,6.916,18.996,1.7096,31.44,13.601,25.632,1.324,18.506,2.25,4.8126,2.2914,0.020607,0.80149,0.084645,53.537,43.199,63.825,54.901,72.535,55.512,20.672,38.645,42.766,49.946,52.207,39.277,18.774,2
2542,0.81774,3663.9,4545.8,8.3877,26.922,41.802,2695.7,77.088,120.4,0.29217,80.084,48.908,2621.9,24.762,52.419,3101.9,21.945,67.113,243.98,330.69,95.048,76.976,30.844,8.9451,26.717,7.0729,19.251,1.6792,30.773,13.756,25.588,1.3168,19.025,2.2105,4.823,2.2193,0.020607,0.80149,0.084645,53.537,43.199,63.252,54.216,80.282,54.053,20.157,35.494,34.888,52.133,51.724,40.324,20.69,2
