,Time,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
1320,0.29595,3592.2,4458.2,9.3798,26.486,42.317,2689.1,74.648,120.4,0.37289,81.026,49.066,2617.4,23.597,49.061,3088.0,22.823,66.428,238.81,339.66,94.792,78.173,32.15,9.0049,25.705,6.8769,18.903,1.6856,33.379,13.835,22.951,1.2593,19.369,2.2292,4.9816,2.3381,0.027282,0.84821,0.116,53.814,44.071,62.727,53.515,29.364,60.902,21.128,44.881,35.351,44.361,50.734,40.862,18.314
1321,0.29677,3623.5,4518.7,9.3399,26.927,42.453,2689.9,74.507,120.38,0.37358,81.024,47.257,2618.6,26.571,48.695,3089.6,23.466,66.54,239.73,340.22,94.663,77.643,32.15,9.0049,25.705,6.8769,18.903,1.6856,33.379,13.835,22.951,1.2593,19.369,2.2292,4.9816,2.3381,0.027282,0.84821,0.116,53.814,44.071,62.19,52.792,29.283,61.468,21.347,44.797,30.029,43.513,50.908,40.783,16.793
1322,0.29414,3673.1,4473.7,9.4716,27.214,42.542,2690.4,74.928,120.4,0.34549,80.776,50.457,2619.3,25.152,47.939,3090.3,21.878,66.566,240.41,340.49,94.631,77.387,32.62,8.8897,26.027,6.8506,18.696,1.619,32.836,13.899,22.865,1.2715,19.025,2.2427,4.9944,2.4317,0.027282,0.84821,0.116,53.814,44.071,63.054,53.73,28.733,60.554,21.674,41.327,39.446,41.763,51.104,40.687,20.58
1323,0.29164,3695.4,4519.7,9.4016,26.962,42.38,2688.1,75.178,120.4,0.346,80.392,50.893,2616.4,25.041,49.195,3086.7,21.781,66.501,242.19,340.9,94.467,77.008,32.62,8.8897,26.027,6.8506,18.696,1.619,32.836,13.899,22.865,1.2715,19.025,2.2427,4.9944,2.4317,0.027282,0.84821,0.116,53.814,44.071,62.672,53.179,28.978,61.668,21.701,41.265,40.729,44.672,51.209,41.291,20.857
1324,0.24591,3690.3,4504.7,9.4546,26.722,42.001,2685.2,74.283,120.39,0.35236,80.063,51.196,2612.6,23.513,49.638,3084.7,22.907,66.382,245.12,340.61,94.687,76.613,32.911,9.0138,25.639,6.7124,19.035,1.6636,33.011,13.85,22.969,1.2455,18.974,2.2854,5.062,2.3496,0.027282,0.84821,0.116,53.814,44.071,63.007,53.862,24.136,63.015,21.368,42.263,41.62,45.697,51.217,40.342,18.251
1325,0.2455,3678.0,4544.4,9.3972,27.002,42.195,2684.9,74.764,120.41,0.3552,79.949,49.417,2613.4,25.111,49.261,3083.2,24.233,66.266,243.76,341.48,94.669,77.184,32.911,9.0138,25.639,6.7124,19.035,1.6636,33.011,13.85,22.969,1.2455,18.974,2.2854,5.062,2.3496,0.024965,0.8238,0.1147,52.777,43.097,63.218,53.386,24.176,62.842,21.672,41.917,36.385,44.824,51.441,40.692,15.091
1326,0.21114,3724.4,4457.0,9.4848,26.795,42.504,2690.9,74.286,120.44,0.34938,80.617,51.133,2620.7,26.443,48.921,3086.9,23.826,66.265,247.07,341.71,94.383,78.043,32.157,9.0817,25.73,6.8402,18.933,1.6499,33.211,13.858,23.114,1.0657,18.88,2.3017,4.9352,2.3633,0.024965,0.8238,0.1147,52.777,43.097,63.727,53.587,20.839,59.49,22.149,41.403,41.435,44.037,51.341,42.476,15.976
1327,0.21437,3726.6,4444.0,9.4875,26.733,42.442,2691.1,74.841,120.4,0.3486,80.773,48.089,2620.0,27.769,51.677,3089.9,23.814,66.417,245.45,341.12,94.4,77.495,32.157,9.0817,25.73,6.8402,18.933,1.6499,33.211,13.858,23.114,1.0657,18.88,2.3017,4.9352,2.3633,0.024965,0.8238,0.1147,52.777,43.097,63.69,53.742,20.522,60.815,21.849,41.499,32.477,50.416,51.669,41.356,16.011
1328,0.28147,3688.9,4483.4,9.3714,26.995,42.317,2691.0,75.315,120.44,0.34917,80.771,49.525,2619.9,24.356,48.806,3091.7,23.594,66.527,246.33,340.57,94.266,77.838,32.209,9.0006,25.574,6.7584,18.848,1.6888,33.398,14.045,23.13,1.1731,19.101,2.3048,4.7881,2.3475,0.024965,0.8238,0.1147,52.777,43.097,63.317,53.487,27.549,62.318,21.716,41.686,36.702,43.77,51.773,42.131,16.487
1329,0.28081,3704.3,4478.9,9.5019,26.488,42.561,2690.5,74.231,120.39,0.34885,80.6,50.355,2619.6,25.478,48.261,3089.9,23.109,66.585,246.71,340.67,94.471,77.35,32.209,9.0006,25.574,6.7584,18.848,1.6888,33.398,14.045,23.13,1.1731,19.101,2.3048,4.7881,2.3475,0.024965,0.8238,0.1147,52.777,43.097,63.052,53.541,27.614,61.482,21.461,41.726,39.145,42.51,51.919,41.013,17.662
1330,0.27544,3690.4,4448.7,9.4498,26.769,42.294,2688.6,74.28,120.39,0.36943,80.37,49.418,2616.6,25.434,48.711,3089.1,23.262,66.549,245.76,341.36,94.366,77.287,32.375,8.9824,25.801,6.799,18.836,1.6753,32.961,13.961,23.752,1.2797,18.777,2.2742,4.9666,2.3199,0.011258,0.82247,0.087259,53.553,43.3,64.085,54.091,27.168,61.597,21.461,44.416,36.388,43.55,51.564,41.084,17.321
1331,0.27492,3729.5,4500.8,9.387,27.115,42.528,2689.7,74.804,120.42,0.37557,80.338,49.648,2618.4,23.435,51.091,3087.8,23.869,66.478,246.86,341.47,94.439,77.412,32.375,8.9824,25.801,6.799,18.836,1.6753,32.961,13.961,23.752,1.2797,18.777,2.2742,4.9666,2.3199,0.011258,0.82247,0.087259,53.553,43.3,63.414,53.467,27.22,62.56,22.025,43.667,37.063,49.059,51.382,41.819,15.876
1332,0.25777,3704.1,4490.9,9.4099,26.647,41.878,2691.9,75.552,120.39,0.36362,80.51,49.531,2619.8,24.57,51.217,3089.6,23.612,66.465,243.61,341.79,94.338,77.682,32.308,8.946,25.643,6.946,18.932,1.6392,33.074,13.985,23.379,1.2586,19.34,2.2982,4.9836,2.4148,0.011258,0.82247,0.087259,53.553,43.3,63.592,53.604,25.535,62.335,22.015,43.13,36.72,49.349,51.587,41.16,16.454
1333,0.26001,3729.5,4456.3,9.3194,26.972,42.384,2693.1,74.669,120.43,0.36283,80.75,51.609,2622.0,26.648,51.187,3091.4,24.024,66.535,242.55,341.9,94.399,77.907,32.308,8.946,25.643,6.946,18.932,1.6392,33.074,13.985,23.379,1.2586,19.34,2.2982,4.9836,2.4148,0.011258,0.82247,0.087259,53.553,43.3,63.154,54.018,25.315,62.889,22.045,43.227,42.835,49.282,51.593,42.083,15.429
1334,0.26117,3670.2,4455.5,9.3836,26.923,42.452,2694.5,75.025,120.38,0.36626,80.829,48.97,2623.7,23.35,48.454,3091.9,23.14,66.594,241.38,342.06,94.341,77.828,32.307,8.8294,25.986,6.9582,18.659,1.6807,32.928,13.768,23.367,1.4182,18.75,2.2729,4.9185,2.3113,0.011258,0.82247,0.087259,53.553,43.3,62.896,53.773,26.165,64.488,22.147,43.688,35.068,42.957,51.604,41.683,17.507
1335,0.26321,3643.3,4500.7,9.4233,27.192,42.5,2693.2,75.504,120.4,0.36935,80.662,49.368,2621.8,25.001,49.403,3091.0,22.966,66.635,245.32,342.79,94.433,77.647,32.307,8.8294,25.986,6.9582,18.659,1.6807,32.928,13.768,23.367,1.4182,18.75,2.2729,4.9185,2.3113,0.039631,0.82269,0.08648,54.146,43.587,63.359,53.232,25.964,63.312,22.052,43.311,36.24,45.152,51.102,41.448,17.916
1336,0.26387,3672.4,4510.4,9.4615,27.161,42.477,2692.4,73.861,120.38,0.34087,80.444,51.732,2620.4,26.012,50.076,3089.8,23.157,66.597,241.99,342.48,94.595,77.239,32.974,8.9705,26.182,7.1523,19.113,1.7168,33.219,13.767,22.988,1.1314,18.282,2.253,4.9792,2.3238,0.039631,0.82269,0.08648,54.146,43.587,62.683,53.784,25.672,62.981,22.024,41.046,43.197,46.711,51.286,41.108,17.491
1337,0.26151,3663.8,4525.1,9.4064,26.861,42.608,2692.2,74.402,120.38,0.34202,80.183,48.462,2621.5,25.881,49.645,3088.2,21.79,66.481,242.53,343.01,94.519,77.175,32.974,8.9705,26.182,7.1523,19.113,1.7168,33.219,13.767,22.988,1.1314,18.282,2.253,4.9792,2.3238,0.039631,0.82269,0.08648,54.146,43.587,62.832,53.607,25.903,61.406,22.209,40.906,33.573,45.714,51.131,41.047,20.775
1338,0.19091,3629.7,4433.5,9.5231,26.702,42.508,2693.6,73.67,120.39,0.34188,80.099,49.105,2622.4,24.589,50.261,3086.4,22.376,66.333,244.02,344.07,94.753,77.716,32.679,8.9851,25.828,7.0583,18.961,1.6434,33.754,13.809,23.189,1.184,18.438,2.2572,4.9871,2.3633,0.039631,0.82269,0.08648,54.146,43.587,61.553,53.571,19.23,61.699,22.576,40.806,35.467,47.137,50.899,40.603,19.362
1339,0.19461,3561.3,4434.1,9.5054,27.173,42.367,2695.7,75.098,120.36,0.34051,80.203,51.688,2624.4,25.471,48.697,3089.5,23.653,66.315,242.27,343.74,94.728,77.515,32.679,8.9851,25.828,7.0583,18.961,1.6434,33.754,13.809,23.189,1.184,18.438,2.2572,4.9871,2.3633,0.039631,0.82269,0.08648,54.146,43.587,62.729,53.563,18.866,61.163,22.878,40.973,43.066,43.518,50.954,40.034,16.34
1340,0.21529,3653.1,4456.1,9.5457,27.152,42.436,2700.6,73.949,120.38,0.34877,80.473,48.486,2631.0,25.88,50.286,3093.9,23.743,66.31,242.27,344.08,94.734,77.824,32.092,8.7912,25.465,6.8182,18.787,1.701,33.772,13.934,23.512,1.228,19.218,2.2595,4.8029,2.223,0.0098348,0.80834,0.082871,53.463,42.872,61.764,53.629,21.135,63.738,23.212,41.049,33.645,47.196,50.833,40.924,16.085
1341,0.21283,3644.6,4479.8,9.3602,26.646,42.644,2703.6,74.54,120.37,0.34543,80.565,50.628,2633.3,25.058,50.294,3097.4,22.342,66.355,243.87,344.09,94.553,77.586,32.092,8.7912,25.465,6.8182,18.787,1.701,33.772,13.934,23.512,1.228,19.218,2.2595,4.8029,2.223,0.0098348,0.80834,0.082871,53.463,42.872,61.911,53.345,21.376,61.325,22.786,41.456,39.948,47.215,50.575,40.293,19.405
1342,0.26962,3689.1,4488.1,9.4594,26.988,42.57,2703.2,74.765,120.42,0.36225,80.177,50.15,2631.2,23.565,49.619,3099.2,24.237,66.326,242.4,344.21,94.534,77.607,32.764,8.8423,25.929,6.855,18.85,1.6919,33.417,13.804,23.077,1.4462,18.537,2.2844,4.8618,2.3168,0.0098348,0.80834,0.082871,53.463,42.872,63.197,53.656,26.55,61.585,22.603,42.82,38.543,45.653,50.595,41.511,14.917
1343,0.27066,3657.9,4502.7,9.4137,27.414,42.813,2706.2,74.222,120.39,0.36453,80.338,51.106,2635.9,24.85,49.183,3100.7,22.262,66.291,242.77,344.62,94.43,77.87,32.764,8.8423,25.929,6.855,18.85,1.6919,33.417,13.804,23.077,1.4462,18.537,2.2844,4.8618,2.3168,0.0098348,0.80834,0.082871,53.463,42.872,63.735,53.483,26.447,62.94,23.109,42.542,41.356,44.643,50.453,41.12,19.58
1344,0.20103,3686.4,4463.9,9.4632,26.969,42.641,2707.2,74.705,120.42,0.349,80.294,50.26,2636.8,24.037,47.268,3101.1,24.473,66.274,239.57,344.95,94.378,77.27,32.472,9.1065,26.518,6.9082,18.681,1.6445,32.915,13.805,23.866,1.2611,18.423,2.2324,4.9637,2.2859,0.0098348,0.80834,0.082871,53.463,42.872,62.964,53.785,20.021,63.161,22.878,41.023,38.866,40.211,50.627,41.648,14.359
1345,0.20347,3657.0,4458.0,9.4681,26.837,42.288,2706.8,74.111,120.44,0.34912,80.217,47.757,2637.6,24.404,49.93,3100.4,22.447,66.239,241.18,345.54,94.486,77.364,32.472,9.1065,26.518,6.9082,18.681,1.6445,32.915,13.805,23.866,1.2611,18.423,2.2324,4.9637,2.2859,0.015577,0.82067,0.087233,54.683,43.583,63.47,53.856,19.781,62.918,23.218,41.009,31.499,46.372,49.971,41.375,19.155
1346,0.2251,3676.3,4510.5,9.5828,26.723,42.863,2707.1,74.03,120.41,0.35094,80.036,49.127,2636.2,23.279,50.63,3100.8,22.917,66.154,241.31,345.3,94.52,77.344,32.707,8.8338,26.612,6.841,18.514,1.6851,33.49,13.903,23.771,1.1404,18.348,2.236,4.8578,2.3545,0.015577,0.82067,0.087233,54.683,43.583,62.673,53.643,22.336,61.055,22.744,40.781,35.531,47.992,49.683,41.632,18.053
1347,0.22439,3628.6,4509.9,9.4395,26.93,41.956,2708.4,75.022,120.39,0.34902,79.937,50.884,2637.7,25.341,52.064,3101.8,23.177,66.091,240.07,345.23,94.401,77.338,32.707,8.8338,26.612,6.841,18.514,1.6851,33.49,13.903,23.771,1.1404,18.348,2.236,4.8578,2.3545,0.015577,0.82067,0.087233,54.683,43.583,63.493,53.65,22.406,63.852,23.306,41.016,40.701,51.31,49.519,41.11,17.447
1348,0.1998,3654.2,4564.1,9.4587,26.966,42.327,2711.6,74.601,120.41,0.36001,80.175,48.948,2641.4,25.452,52.216,3104.0,24.287,66.047,239.22,345.63,94.456,77.935,32.628,8.9514,26.246,6.9879,18.388,1.6211,33.397,13.697,23.256,1.3334,18.602,2.2567,4.9773,2.2444,0.015577,0.82067,0.087233,54.683,43.583,63.648,53.442,19.541,61.417,23.292,42.362,35.003,51.662,49.32,41.895,14.759
1349,0.19908,3688.1,4482.1,9.4178,27.254,42.737,2714.5,75.178,120.44,0.35804,80.472,51.261,2644.1,23.701,49.593,3108.3,23.808,66.104,237.65,345.41,94.364,77.864,32.628,8.9514,26.246,6.9879,18.388,1.6211,33.397,13.697,23.256,1.3334,18.602,2.2567,4.9773,2.2444,0.015577,0.82067,0.087233,54.683,43.583,63.065,54.423,19.612,63.103,23.357,42.602,41.811,45.591,49.18,41.943,15.855
1350,0.19997,3636.6,4519.4,9.3788,27.038,42.226,2715.3,75.033,120.4,0.33803,80.322,51.345,2645.5,24.144,52.166,3107.6,24.01,66.132,236.82,345.85,94.474,77.429,32.573,8.7415,26.235,6.8054,18.883,1.6488,33.665,13.791,23.995,1.0362,18.639,2.2502,4.7575,2.309,0.039252,0.80226,0.088138,54.426,43.508,62.632,54.34,20.045,61.406,23.57,39.498,42.057,51.547,49.25,41.805,15.393
1351,0.20166,3621.5,4524.2,9.4787,26.75,42.321,2715.6,74.801,120.4,0.33515,80.153,50.868,2644.8,25.663,49.345,3108.4,22.025,66.13,235.94,345.89,94.538,77.595,32.573,8.7415,26.235,6.8054,18.883,1.6488,33.665,13.791,23.995,1.0362,18.639,2.2502,4.7575,2.309,0.039252,0.80226,0.088138,54.426,43.508,62.891,54.283,19.879,60.877,23.188,39.849,40.656,45.019,49.17,41.332,20.091
1352,0.20172,3644.2,4447.5,9.3522,26.705,42.281,2715.0,74.949,120.39,0.34737,80.03,50.181,2645.1,24.167,49.322,3106.5,22.237,66.064,237.21,346.32,94.386,77.153,32.61,8.7944,26.543,6.897,18.522,1.6774,33.119,13.876,23.59,1.0255,18.253,2.2509,4.8305,2.4107,0.039252,0.80226,0.088138,54.426,43.508,64.089,54.01,20.07,60.966,23.5,40.752,38.634,44.964,48.902,41.41,19.622
1353,0.2031,3687.0,4496.0,9.3768,26.464,42.507,2710.9,75.274,120.41,0.34524,79.612,50.467,2640.5,27.058,51.251,3103.6,23.827,65.925,236.98,345.99,94.639,76.988,32.61,8.7944,26.543,6.897,18.522,1.6774,33.119,13.876,23.59,1.0255,18.253,2.2509,4.8305,2.4107,0.039252,0.80226,0.088138,54.426,43.508,63.351,53.429,19.935,62.544,23.204,41.011,39.474,49.43,48.775,41.486,15.894
1354,0.19561,3652.0,4476.0,9.4649,27.032,42.143,2712.4,74.301,120.38,0.35775,79.656,49.767,2641.3,26.516,50.546,3103.6,22.641,65.811,237.01,346.31,94.557,77.72,32.309,8.9145,26.614,6.8928,18.422,1.6489,33.625,13.869,24.544,1.0421,17.902,2.2651,4.8847,2.3621,0.039252,0.80226,0.088138,54.426,43.508,63.18,54.568,19.133,63.402,23.653,41.778,37.413,47.798,48.632,40.784,18.678
1355,0.19435,3656.1,4511.8,9.5275,27.012,42.518,2717.2,74.565,120.42,0.35987,80.178,49.434,2647.9,24.463,50.132,3108.9,23.641,65.812,233.47,346.21,94.436,78.016,32.309,8.9145,26.614,6.8928,18.422,1.6489,33.625,13.869,24.544,1.0421,17.902,2.2651,4.8847,2.3621,0.0090659,0.7866,0.081713,53.986,43.977,63.109,54.139,19.256,60.609,23.78,41.52,36.434,46.839,48.286,42.09,16.253
1356,0.22173,3640.0,4505.3,9.485,26.408,42.346,2718.7,74.853,120.41,0.35586,80.187,51.171,2649.1,23.89,50.617,3110.6,23.441,65.857,233.87,346.02,94.47,77.674,32.679,8.7756,26.3,6.7786,18.438,1.6426,33.337,13.606,24.545,1.2524,17.918,2.2652,4.8422,2.2279,0.0090659,0.7866,0.081713,53.986,43.977,63.41,54.513,21.751,62.461,23.492,41.884,41.545,47.963,47.876,41.333,16.735
1357,0.22081,3664.3,4537.9,9.598,26.925,42.002,2717.0,74.239,120.39,0.35957,79.899,47.962,2646.0,25.466,49.851,3110.7,23.29,65.839,233.26,346.11,94.472,77.039,32.679,8.7756,26.3,6.7786,18.438,1.6426,33.337,13.606,24.545,1.2524,17.918,2.2652,4.8422,2.2279,0.0090659,0.7866,0.081713,53.986,43.977,62.992,54.122,21.842,60.311,23.218,41.43,32.103,46.189,47.559,40.741,17.139
1358,0.18174,3656.1,4536.9,9.4879,27.113,42.464,2717.5,74.337,120.41,0.33027,79.656,50.376,2646.8,24.359,51.718,3109.2,23.761,65.726,229.54,346.65,94.505,76.971,32.552,8.9765,26.58,6.906,18.54,1.6062,33.361,13.586,23.692,1.175,17.762,2.2383,4.7396,2.3079,0.0090659,0.7866,0.081713,53.986,43.977,64.179,54.154,18.018,62.744,23.477,37.852,39.205,50.51,47.529,41.938,16.056
1359,0.18065,3669.9,4541.4,9.2879,26.945,42.091,2718.7,74.407,120.4,0.32716,79.746,49.747,2648.8,23.238,51.017,3110.4,23.272,65.613,229.45,346.32,94.467,77.447,32.552,8.9765,26.58,6.906,18.54,1.6062,33.361,13.586,23.692,1.175,17.762,2.2383,4.7396,2.3079,0.0090659,0.7866,0.081713,53.986,43.977,63.942,54.101,18.126,65.62,23.832,38.231,37.357,48.888,47.177,41.56,17.192
1360,0.19227,3637.3,4479.2,9.3806,26.728,42.2,2719.6,75.688,120.41,0.32315,79.934,49.907,2650.4,24.805,49.604,3111.6,23.195,65.602,229.11,346.59,94.457,77.413,32.445,8.7434,26.726,6.868,18.661,1.6412,33.609,13.736,24.481,1.2635,18.628,2.253,4.7769,2.3515,0.020699,0.78479,0.088713,54.367,44.379,63.422,54.644,18.511,61.808,23.834,37.828,37.828,45.618,46.373,41.33,17.365
1361,0.18926,3678.0,4485.8,9.4648,27.001,42.398,2719.3,75.42,120.42,0.32248,79.798,48.545,2648.1,25.802,48.1,3111.5,23.721,65.546,227.5,345.78,94.499,77.375,32.445,8.7434,26.726,6.868,18.661,1.6412,33.609,13.736,24.481,1.2635,18.628,2.253,4.7769,2.3515,0.020699,0.78479,0.088713,54.367,44.379,62.721,54.565,18.806,61.228,23.608,37.91,33.817,42.137,45.949,41.657,16.117
1362,0.19862,3661.9,4468.5,9.4534,27.68,42.104,2721.1,74.875,120.4,0.33905,79.914,49.314,2650.8,25.663,50.355,3113.6,23.013,65.508,222.28,345.48,94.539,77.477,32.172,8.8669,26.552,6.7263,18.556,1.69,33.455,13.668,24.419,1.2172,18.263,2.3182,4.8091,2.2235,0.020699,0.78479,0.088713,54.367,44.379,63.328,54.504,19.287,62.842,23.693,39.663,36.081,47.355,45.852,41.447,17.789
1363,0.19704,3687.4,4545.7,9.3285,26.713,42.654,2720.0,74.822,120.41,0.33946,79.782,50.582,2649.7,25.977,49.586,3114.0,23.378,65.451,223.05,345.27,94.523,77.25,32.172,8.8669,26.552,6.7263,18.556,1.69,33.455,13.668,24.419,1.2172,18.263,2.3182,4.8091,2.2235,0.020699,0.78479,0.088713,54.367,44.379,62.89,53.579,19.442,62.731,23.141,39.614,39.814,45.577,45.223,41.439,16.941
1364,0.22215,3697.3,4520.4,9.4083,26.836,42.082,2723.1,75.307,120.41,0.32936,79.905,50.79,2653.8,24.539,50.616,3114.9,23.634,65.373,221.14,345.73,94.455,77.804,32.807,8.7343,27.019,6.8982,18.265,1.647,34.119,13.726,24.354,1.2443,17.908,2.2331,4.8076,2.3403,0.020699,0.78479,0.088713,54.367,44.379,64.042,54.167,21.921,61.821,23.769,38.86,40.424,47.959,44.836,41.746,16.295
1365,0.22407,3730.1,4530.0,9.5941,26.926,42.601,2723.1,75.334,120.37,0.33149,80.022,49.346,2653.9,26.392,49.433,3118.0,22.27,65.35,218.87,345.0,94.253,77.543,32.807,8.7343,27.019,6.8982,18.265,1.647,34.119,13.726,24.354,1.2443,17.908,2.2331,4.8076,2.3403,0.025199,0.79221,0.10223,53.031,43.971,63.477,54.053,21.732,59.295,23.388,38.599,36.177,45.222,44.344,41.359,19.529
1366,0.15676,3661.1,4518.8,9.3248,27.139,42.424,2719.7,75.859,120.39,0.33585,79.709,50.506,2648.7,25.418,49.446,3113.5,23.169,65.309,218.83,344.99,94.535,77.059,32.196,8.8984,26.556,6.888,18.655,1.6492,33.048,13.621,24.36,1.3317,18.017,2.1959,4.7756,2.187,0.025199,0.79221,0.10223,53.031,43.971,63.223,54.963,15.666,62.865,23.291,39.441,39.591,45.252,43.734,41.754,17.449
1367,0.15911,3666.8,4572.1,9.4226,26.938,42.341,2718.7,76.022,120.35,0.33617,79.651,49.873,2648.9,24.297,50.096,3110.8,22.52,65.2,217.22,345.29,94.475,77.052,32.196,8.8984,26.556,6.888,18.655,1.6492,33.048,13.621,24.36,1.3317,18.017,2.1959,4.7756,2.187,0.025199,0.79221,0.10223,53.031,43.971,63.124,54.325,15.434,61.153,23.559,39.402,37.727,46.756,43.27,40.41,19.008
1368,0.21306,3672.4,4520.0,9.3979,27.112,42.246,2720.8,75.723,120.36,0.3223,79.738,49.092,2650.2,24.263,49.166,3113.1,21.332,65.103,215.6,344.54,94.72,77.288,32.633,8.7958,26.621,6.7916,18.213,1.6637,32.981,13.637,24.683,1.094,17.884,2.2607,4.8149,2.2496,0.025199,0.79221,0.10223,53.031,43.971,63.107,54.044,21.097,62.225,23.565,38.043,35.429,44.603,42.811,41.851,21.813
1369,0.21488,3671.6,4502.9,9.367,27.153,42.313,2720.7,75.216,120.4,0.32284,79.664,50.217,2650.2,26.889,49.867,3111.9,21.686,65.005,213.63,344.92,94.457,77.238,32.633,8.7958,26.621,6.7916,18.213,1.6637,32.981,13.637,24.683,1.094,17.884,2.2607,4.8149,2.2496,0.025199,0.79221,0.10223,53.031,43.971,63.12,54.249,20.918,62.057,23.758,37.976,38.74,46.227,42.386,41.421,20.99
1370,0.17004,3726.0,4559.0,9.289,27.168,42.429,2720.7,75.29,120.38,0.32617,79.714,50.899,2650.3,24.93,51.864,3113.2,22.688,64.929,211.93,344.3,94.583,77.213,31.817,8.7808,27.133,6.8177,18.525,1.6339,33.192,13.694,24.429,1.3829,18.035,2.2321,4.7908,2.2516,0.02566,0.798,0.11405,53.308,44.251,63.07,54.719,16.561,60.64,23.415,37.734,40.744,50.847,42.045,40.828,18.622
1371,0.17294,3694.4,4606.6,9.4007,26.669,42.16,2719.5,75.214,120.4,0.32628,79.724,48.097,2648.7,24.907,49.396,3113.3,22.139,64.863,211.11,344.24,94.494,77.337,31.817,8.7808,27.133,6.8177,18.525,1.6339,33.192,13.694,24.429,1.3829,18.035,2.2321,4.7908,2.2516,0.02566,0.798,0.11405,53.308,44.251,63.613,54.149,16.276,61.282,23.025,37.721,32.5,45.136,41.568,41.357,19.924
1372,0.24707,3707.7,4536.6,9.3646,26.71,42.234,2721.6,74.851,120.43,0.3269,79.798,50.57,2650.3,26.082,49.675,3114.4,23.185,64.811,206.39,343.92,94.5,77.457,31.961,8.8668,27.286,7.0406,18.362,1.5891,33.372,13.663,24.562,1.3661,17.843,2.2389,4.716,2.2497,0.02566,0.798,0.11405,53.308,44.251,63.228,54.291,24.428,63.032,23.286,38.933,39.778,45.781,41.44,41.968,17.434
1373,0.2479,3667.3,4524.7,9.3787,27.123,42.413,2721.0,74.667,120.39,0.32738,79.952,50.992,2650.0,25.353,50.151,3115.2,22.561,64.79,203.25,343.45,94.56,77.507,31.961,8.8668,27.286,7.0406,18.362,1.5891,33.372,13.663,24.562,1.3661,17.843,2.2389,4.716,2.2497,0.02566,0.798,0.11405,53.308,44.251,63.924,54.434,24.347,61.021,23.274,38.873,41.02,46.883,41.172,41.036,18.898
1374,0.23631,3652.1,4564.2,9.2844,26.86,42.218,2720.6,74.954,120.38,0.32539,79.829,51.382,2649.2,25.793,49.888,3114.5,22.743,64.746,204.98,343.59,94.653,77.096,32.198,8.9575,26.965,6.7408,19.036,1.6465,33.042,13.747,24.98,1.3548,17.688,2.199,4.8109,2.2655,0.02566,0.798,0.11405,53.308,44.251,62.186,54.417,23.352,61.609,23.001,38.073,42.168,46.274,40.471,41.172,18.504
1375,0.23756,3654.5,4571.0,9.3129,27.052,42.575,2720.0,75.749,120.4,0.3223,79.737,48.495,2649.2,24.009,50.761,3113.8,22.752,64.685,204.11,343.4,94.64,77.093,32.198,8.9575,26.965,6.7408,19.036,1.6465,33.042,13.747,24.98,1.3548,17.688,2.199,4.8109,2.2655,0.020065,0.81847,0.10437,54.162,44.188,62.145,54.335,23.229,59.671,23.096,38.45,33.672,48.295,40.082,41.377,18.498
1376,0.21346,3723.1,4470.8,9.2049,26.89,42.728,2720.6,76.209,120.39,0.32889,79.799,48.774,2649.5,23.48,50.035,3114.4,21.795,64.606,200.92,343.27,94.602,77.199,32.514,8.8533,26.814,6.8717,18.379,1.6456,32.798,13.716,24.556,1.2604,18.102,2.2241,4.7013,2.2999,0.020065,0.81847,0.10437,54.162,44.188,63.586,53.894,21.32,62.417,23.105,39.717,34.492,46.616,39.86,40.538,20.765
1377,0.2156,3733.2,4499.2,9.3877,26.991,42.12,2717.0,75.021,120.41,0.33222,79.695,51.002,2646.2,24.006,49.15,3112.2,22.691,64.528,198.0,343.0,94.526,77.217,32.514,8.8533,26.814,6.8717,18.379,1.6456,32.798,13.716,24.556,1.2604,18.102,2.2241,4.7013,2.2999,0.020065,0.81847,0.10437,54.162,44.188,63.411,53.553,21.11,58.571,22.96,39.31,41.047,44.567,39.617,41.962,18.652
1378,0.18209,3688.5,4529.9,9.313,26.624,42.578,2713.9,74.928,120.36,0.32831,79.537,49.036,2643.0,22.792,50.664,3108.1,23.881,64.42,197.25,342.99,94.708,76.649,32.038,8.8681,26.607,6.7102,18.393,1.6351,32.899,13.835,24.951,1.3114,17.919,2.249,4.7107,2.1991,0.020065,0.81847,0.10437,54.162,44.188,63.104,54.81,18.043,63.091,22.609,38.825,35.264,48.071,39.186,40.21,15.896
